"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","font-medium","truncate 2","mr-0 src","truncate 3"
"https://shopee.vn/-Size-L%E1%BB%9Bn-180g-B%C3%A1nh-trung-thu-B%C3%A1nh-n%C6%B0%E1%BB%9Bng-B%C3%A1nh-d%E1%BA%BBo-truy%E1%BB%81n-th%E1%BB%91ng-Vi%E1%BB%87t-Nam-nhi%E1%BB%81u-v%E1%BB%8B-th%C6%A1m-ngon-i.12044069.41655840228?extraParams=%7B%22display_model_id%22%3A224311817982%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbdlvna5bnpz78_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-42%","[Size Lớn 180g] Bánh trung thu, Bánh nướng, Bánh dẻo truyền thống Việt Nam, nhiều vị thơm ngon","14.500","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch"
"https://shopee.vn/L%C6%B0%C6%A1ng-Kh%C3%B4-S%C3%B4-c%C3%B4-la-M%C3%A8-%C4%90en-H%E1%BA%A1t-%C4%90i%E1%BB%81u-H%E1%BA%A1nh-Nh%C3%A2n-%C3%93c-Ch%C3%B3-%C4%82n-Ki%C3%AAng-Ru%E1%BB%91c-Th%E1%BB%8Bt-Rong-Bi%E1%BB%83n-%C4%83n-v%E1%BA%B7t-T%C3%BAi-370gram-i.363501116.16396063486?extraParams=%7B%22display_model_id%22%3A295585466853%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m50j9g2xyrk300_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Lương Khô Sô-cô-la, Mè Đen, Hạt Điều, Hạnh Nhân, Óc Chó, Ăn Kiêng, Ruốc Thịt, Rong Biển ăn vặt Túi 370gram","27.500","Đã bán 60k+","",""
"https://shopee.vn/B%C3%A1nh-Tr%C3%A1ng-X%C3%AC-Ke-Mu%E1%BB%91i-S%E1%BA%B7c-Nhuy%E1%BB%85n-Si%C3%AAu-Cay-Minh-Nh%E1%BB%B1t-T%C3%A2y-Ninh-M%E1%BB%81mTh%C6%A1m-%C4%90%E1%BA%ADm-V%E1%BB%8B-Cay-T%C3%AA-D%E1%BA%A1i-%C4%82n-V%E1%BA%B7t-Ngon-%C4%90%E1%BA%B7c-S%E1%BA%A3n-Combo-10-b%E1%BB%8Bch-i.59316560.25264125623?extraParams=%7B%22display_model_id%22%3A325310793378%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-miczk6t7hszl24_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Bánh Tráng Xì Ke Muối Sặc Nhuyễn Siêu Cay Minh Nhựt Tây Ninh,MềmThơm Đậm Vị Cay Tê Dại,Ăn Vặt Ngon,Đặc Sản-Combo 10 bịch","39.900","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/B%C3%81NH-TR%C3%81NG-SATE-T%E1%BA%AEC-MU%E1%BB%90I-i.33410512.4959124161?extraParams=%7B%22display_model_id%22%3A31526314102%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cf09b3fc10564fc0cf62e3c44c74f302_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","BÁNH TRÁNG SATE TẮC MUỐI","5.800","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/K%E1%BA%B9o-Milo-Cube-Cacao-Th%C3%A1i-Lan-2.75G-K%E1%BA%B9o-Milo-Energy-Cube-Th%C3%A1i-Lan-i.1103540324.25312151709?extraParams=%7B%22display_model_id%22%3A216194028551%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rdwr-m0b26o1h7z8hbb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Kẹo Milo Cube Cacao Thái Lan 2.75G Kẹo Milo Energy Cube Thái Lan","18.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/-10-G%C3%93I-Snack-h%C6%B0%C6%A1ng-b%C3%B2-th%C6%A1m-cay-s%C6%B0%E1%BB%9Dn-b%C3%B2-mi%E1%BA%BFng-%C4%83n-v%E1%BA%B7t-c%E1%BB%95ng-tr%C6%B0%E1%BB%9Dng-i.96767268.7532535313?extraParams=%7B%22display_model_id%22%3A237878374789%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m54jwb121zxy69_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-37%","[10 GÓI] Snack hương bò thơm cay, sườn bò miếng ăn vặt cổng trường","13.900","Đã bán 100k+","",""
"https://shopee.vn/B%C3%A1nh-P%C3%B2-Qu%E1%BA%A9y-H%E1%BB%99p-Ng%E1%BB%8Dc-Qu%E1%BB%B3nh-320G-~-60-C%C3%A1i-%C4%91%C3%B4-%C4%83n-v%E1%BA%B7t-tu%E1%BB%95i-th%C6%A1-Ti%E1%BB%87m-%C4%82n-V%E1%BA%B7t-Thu%E1%BB%B3-B%C3%B9i-i.1103540324.24312108195?extraParams=%7B%22display_model_id%22%3A255306080119%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rdxw-m05su5tdybzi20_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-23%","Bánh Pò Quẩy Hộp Ngọc Quỳnh 320G ~ 60 Cái, đô ăn vặt tuổi thơ, Tiệm Ăn Vặt Thuỳ Bùi","29.900","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/%E3%80%90H%C3%80NG-CHU%E1%BA%A8N-CH%C3%8DNH-H%C3%83NG%E3%80%91B%E1%BB%99t-Baking-Soda-USA-M%E1%BB%B9-%C4%91a-n%C4%83ng-b%E1%BB%99t-n%E1%BB%9F-baking-soda-kh%E1%BB%AD-m%C3%B9i-di%E1%BB%87t-khu%E1%BA%A9n-t%E1%BA%A9y-r%E1%BB%ADa-l%C3%A0m-b%C3%A1nh-i.7884912.7663758942?extraParams=%7B%22display_model_id%22%3A59523921697%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/d8a5f1f73a176ccd10e62ee5a1de9c1f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-22%","【HÀNG CHUẨN CHÍNH HÃNG】Bột Baking Soda USA Mỹ đa năng bột nở baking soda khử mùi diệt khuẩn tẩy rửa làm bánh","19.500","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/-MUA-10-1-Tr%C3%A0-Cozy-Tr%C3%A0-%C4%90en-H%C3%B2a-Tan-C%C3%A1c-V%E1%BB%8B-Tr%C3%A1i-C%C3%A2y-Tr%C3%A0-%C4%90%C3%A0o-G%E1%BB%ABng-Chanh-V%E1%BA%A3i-D%C3%A2u-%E1%BB%94i-h%E1%BB%93ng-Chanh-d%C3%A2y-S%C3%A2m-B%C3%AD-%C4%90ao-i.268452626.8195573123?extraParams=%7B%22display_model_id%22%3A95397390508%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-81zwg-miug24q07uvb46_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-9%","[MUA 10+1] Trà Cozy Trà Đen Hòa Tan Các Vị Trái Cây Trà Đào, Gừng, Chanh, Vải, Dâu, Ổi hồng, Chanh dây, Sâm Bí Đao","39.500","Đã bán 500k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch"
"https://shopee.vn/10-thanh-b%C3%A1nh-b%C3%B2-qu%E1%BA%A9y-h%E1%BB%99p-i.98127455.7439046754?extraParams=%7B%22display_model_id%22%3A202917509233%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/55e139908ea0f0e44a008c79f8db629d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-38%","10 thanh bánh bò quẩy hộp","12.999","Đã bán 40k+","",""
"https://shopee.vn/Snack-%C4%82n-V%E1%BA%B7t-Tu%E1%BB%95i-Th%C6%A1-%C4%90%E1%BB%93-An-V%E1%BA%B7t-Trung-%C4%90%E1%BB%93-%C4%82n-V%E1%BA%B7t-C%E1%BB%95ng-Tr%C6%B0%E1%BB%9Dng-%C4%90%E1%BB%A7-V%E1%BB%8B-Th%C6%A1m-Ngon-i.242644740.21903292993?extraParams=%7B%22display_model_id%22%3A248699886793%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/3cd0ee5af19c15fa9c2b8b035bb9aec1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-21%","Snack Ăn Vặt Tuổi Thơ, Đồ An Vặt Trung, Đồ Ăn Vặt Cổng Trường Đủ Vị Thơm Ngon","15.900","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/-10-G%C3%93I-T%C4%83m-cay-%C4%91en-Aluowa-t%C4%83m-que-cay-%C4%83n-v%E1%BA%B7t-c%E1%BB%95ng-tr%C6%B0%E1%BB%9Dng-i.96767268.6927269214?extraParams=%7B%22display_model_id%22%3A260389869768%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m53c4kfckkag1b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-17%","[10 GÓI] Tăm cay đen Aluowa, tăm que cay ăn vặt cổng trường","9.999","Đã bán 100k+","",""
"https://shopee.vn/Combo-g%C3%B3i-snack-h%C6%B0%C6%A1ng-b%C3%B2-th%C6%A1m-cay-s%C6%B0%E1%BB%9Dn-b%C3%B2-mi%E1%BA%BFng-Thi%C3%AAn-Long-(g%C3%B3i-30g)-i.91680258.7732627692?extraParams=%7B%22display_model_id%22%3A295547934072%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyumx9ae5lcd02_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","Combo gói snack hương bò thơm cay, sườn bò miếng Thiên Long (gói 30g)","17.500","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/1Kg-H%E1%BA%A1t-Ng%C5%A9-C%E1%BB%91c-%C4%90%E1%BA%ADu-Mix-7-Lo%E1%BA%A1i-T%E1%BA%A9m-V%E1%BB%8B-S%E1%BA%A5y-Gi%C3%B2n-4-V%E1%BB%8B-Healthy-i.594916884.25668516381?extraParams=%7B%22display_model_id%22%3A29464835167%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsskcvy95389af_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-3%","1Kg Hạt Ngũ Cốc Đậu Mix 7 Loại  Tẩm Vị Sấy Giòn 4 Vị  Healthy","78.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/C%C6%A1m-Ch%C3%A1y-L%E1%BA%AFc-Kh%C3%B4-G%C3%A0-h%E1%BB%99p-500gr-H%C3%8CNH-TH%E1%BA%ACT-100-FREESHIP-%C4%90%C6%A0N-T%E1%BB%AA-50K-i.162978076.8866795500?extraParams=%7B%22display_model_id%22%3A26335064531%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/e209a5f49b1c811f9bd561ca3abebea8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Cơm Cháy Lắc Khô Gà hộp 500gr [HÌNH THẬT 100%] FREESHIP ĐƠN TỪ 50K","55.000","Đã bán 60k+","",""
"https://shopee.vn/b%C3%A1nh-tr%C3%A1ng-tr%E1%BB%99n-th%E1%BA%ADp-c%E1%BA%A9m-sate-%C4%91%E1%BA%ADu-ph%E1%BB%99ng-h%C3%A0nh-phi-n%C6%B0%E1%BB%9Bc-s%E1%BB%91t-me-t%C3%A9p-full-toping-i.129774911.17422649547?extraParams=%7B%22display_model_id%22%3A250521739943%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2vt917inpvec5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-85%","bánh tráng trộn thập cẩm sate đậu phộng hành phi nước sốt me tép full toping","4.900","Đã bán 60k+","","Rẻ Vô Địch"
"https://shopee.vn/M%C4%82NG-TR%C3%9AC-CAY-T%E1%BB%A8-XUY%C3%8AN-120g-i.184925472.4939139864?extraParams=%7B%22display_model_id%22%3A226372255511%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b813da3d12684e9bcc382ee87a059721_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-8%","MĂNG TRÚC CAY TỨ XUYÊN 120g","11.000","Đã bán 70k+","","Rẻ Vô Địch"
"https://shopee.vn/H%C6%B0%E1%BB%9Bng-d%C6%B0%C6%A1ng-v%E1%BB%8B-d%E1%BB%ABa-H%C6%B0%E1%BB%9Bng-d%C6%B0%C6%A1ng-T%E1%BA%A9m-V%E1%BB%8B-T%C3%A2n-L%E1%BB%99c-Ph%C3%A1t-i.225988933.12321089359?extraParams=%7B%22display_model_id%22%3A148818397793%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b8d2c7bb86659a3145340d1a75e4b26e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-24%","Hướng dương vị dừa, Hướng dương Tẩm Vị Tân Lộc Phát","4.590","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/B%C3%A1nh-Tr%C3%A1ng-Tr%E1%BB%99n-H%C3%A0nh-Phi-H%E1%BB%A7-300Gr-Phi%C3%AAn-B%E1%BA%A3n-N%C3%A2ng-C%E1%BA%A5p-G%E1%BA%A5p-%C4%90%C3%B4i-H%C3%A0nh-Phi-(Cay-V%C3%A0-Kh%C3%B4ng-Cay)-Snack-Th%E1%BB%A9c-%C4%82n-Vi%E1%BB%87t-Nam-i.228276623.25032086083?extraParams=%7B%22display_model_id%22%3A226720244582%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-mab48a94o137d9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Bánh Tráng Trộn Hành Phi Hủ 300Gr Phiên Bản Nâng Cấp Gấp Đôi Hành Phi (Cay Và Không Cay) - Snack Thức Ăn Việt Nam","49.000","Đã bán 100k+","",""
"https://shopee.vn/Mu%E1%BB%91i-s%E1%BB%91t-ch%C3%BA-H%E1%BA%A3i-Cay-V%E1%BB%ABa-ch%E1%BA%A5m-h%E1%BA%A3i-s%E1%BA%A3n-ho%E1%BA%B7c-b%C3%A1nh-tr%C3%A1ng.............-i.240340430.20381603918?extraParams=%7B%22display_model_id%22%3A158273225231%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfhx6tsdzytk23_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","","Muối sốt chú Hải Cay Vừa, chấm hải sản hoặc bánh tráng.............","80.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Set-B%C3%A1nh-Tr%C3%A1ng-Mu%E1%BB%91i-S%E1%BA%B7c-Cay-Best-Seller-%C4%82n-V%E1%BA%B7t-C%C3%B4-Mai-B%C3%A1nh-Tr%C3%A1ng-C%C3%B4-Mai-i.228276623.22173620877?extraParams=%7B%22display_model_id%22%3A286201023854%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdq8pgqggy4lb6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Set Bánh Tráng Muối Sặc Cay Best Seller - Ăn Vặt Cô Mai, Bánh Tráng Cô Mai","50.000","Đã bán 100k+","",""
"https://shopee.vn/Rong-Nho-T%C3%A1ch-N%C6%B0%E1%BB%9Bc-KH%C3%81NH-H%C3%92A-NHA-TRANG-C%C3%B4ng-Ngh%E1%BB%87-T%C3%A1ch-N%C6%B0%E1%BB%9Bc-Ti%C3%AAu-Chu%E1%BA%A9n-Nh%E1%BA%ADt-B%E1%BA%A3n-(g%C3%B3i-25g-100g)-%C4%83n-k%C3%A8m-x%E1%BB%91t-i.31238860.11212983460?extraParams=%7B%22display_model_id%22%3A92919536867%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lymlu2b063dtdd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-24%","Rong Nho Tách Nước  KHÁNH HÒA - NHA TRANG - Công Nghệ Tách Nước Tiêu Chuẩn Nhật Bản (gói 25g / 100g) ăn kèm xốt","26.500","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/K%E1%BA%B9o-Oishi-nhi%E1%BB%81u-v%E1%BB%8B-85g-i.95140732.6358310124?extraParams=%7B%22display_model_id%22%3A41462360948%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/e445090a8e0ebb890a009a3d92ef0c4c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Kẹo Oishi nhiều vị 85g","14.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/Y%E1%BA%BFn-m%E1%BA%A1ch-Nutrition-Oats-Instant-c%C3%A1n-d%E1%BA%B9t-c%C3%A1n-v%E1%BB%A1-eatclean-healthy-%C4%83n-ki%C3%AAng-t%E1%BA%ADp-gym-g%C3%B3i-500g-date-m%E1%BB%9Bi-i.54984608.9746650316?extraParams=%7B%22display_model_id%22%3A241401547013%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mk2302eoi1hg51_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-35%","Yến mạch Nutrition Oats Instant cán dẹt cán vỡ, eatclean healthy ăn kiêng tập gym gói 500g date mới","19.500","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/Tr%C3%A1i-c%C3%A2y-s%E1%BA%A5y-rau-c%E1%BB%A7-s%E1%BA%A5y-An-Nhi%C3%AAn-500gr-h%C3%A0ng-v%E1%BB%A5n-gi%C3%B2n-ngon-i.11298272.554322131?extraParams=%7B%22display_model_id%22%3A240092057723%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lykabfk4jnohae_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-13%","Trái cây sấy rau củ sấy An Nhiên 500gr hàng vụn giòn ngon","42.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/G%C3%B3i-H%E1%BA%A1t-Mix-Dinh-D%C6%B0%E1%BB%A1ng-GANYUAN-30G-Ng%C5%A9-C%E1%BB%91c-Mix-Tr%C3%A1i-C%C3%A2y-S%E1%BA%A5y-Gi%C3%B2n-Ti%E1%BB%87m-%C4%82n-V%E1%BA%B7t-Thu%E1%BB%B3-B%C3%B9i-i.242644740.24553805975?extraParams=%7B%22display_model_id%22%3A216189145719%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lymhdy4be9i943_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-3%","Gói Hạt Mix Dinh Dưỡng GANYUAN 30G, Ngũ Cốc Mix Trái Cây Sấy Giòn, Tiệm Ăn Vặt Thuỳ Bùi","29.000","Đã bán 1000k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Gi%E1%BA%A3m-40-MISS-MINI-9-v%E1%BB%8B-B%C3%A1nh-Tr%C3%A1ng-Miss-Mini-Ti%E1%BB%87m-nh%C3%A0-Pula-B%C3%A1nh-Tr%C3%A1ng-Tr%E1%BB%99n-G%C3%B3i-20-23-Gram-%C4%90%E1%BB%A7-V%E1%BB%8B-Ngon-D%E1%BB%85-Nghi%E1%BB%87n-i.89607375.18478435395?extraParams=%7B%22display_model_id%22%3A266317861057%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mdx50rsdts01bd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Giảm 40% | MISS MINI 9 vị | Bánh Tráng Miss Mini Tiệm nhà Pula | Bánh Tráng Trộn Gói 20-23 Gram Đủ Vị | Ngon Dễ Nghiện","10.000","Đã bán 500k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/(S%E1%BB%89-t%E1%BB%AB-3sp)B%C3%A1nh-%C4%90a-Nem-R%E1%BA%BF-B%C3%A1nh-Tr%C3%A1ng-R%E1%BA%BF-Lo%E1%BA%A1i-D%C3%A0y-%C4%90%E1%BB%A7-L%C3%A1-X%E1%BB%91p-Gi%C3%B2n-100g-i.69987000.4224577834?extraParams=%7B%22display_model_id%22%3A108710373567%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lvlilekf9bptf2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","(Sỉ từ 3sp)Bánh Đa Nem Rế/ Bánh Tráng Rế Loại Dày Đủ Lá Xốp Giòn 100g","11.300","Đã bán 80k+","",""
"https://shopee.vn/Ba%CC%81nh-tra%CC%81ng-tr%E1%BB%99n-xike-mu%E1%BB%91i-t%E1%BB%8Fi-sate-t%E1%BA%AFc-cu%E1%BB%91n-b%C6%A1..-MIX-Mo%CC%81n-%C4%83n-va%CC%A3%CC%86t-g%C3%A2y-nghi%E1%BB%87n-i.33410512.4642428859?extraParams=%7B%22display_model_id%22%3A40317115527%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/4166816870c0386f407b3c1c1dda632e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Bánh tráng trộn xike muối tỏi ,sate tắc ,cuốn bơ.. MIX,Món ăn vặt gây nghiện","2.490","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Que-Cay-%C4%90en-Cay-%C4%90%E1%BA%B7c-Bi%E1%BB%87t-Snack-T%C4%83m-Cay-%C4%90en-ALUOWA-%C4%91%E1%BB%93-%C4%83n-v%E1%BA%B7t-c%E1%BB%95ng-tr%C6%B0%E1%BB%9Dng-Ti%E1%BB%87m-%C4%83n-v%E1%BA%B7t-Thu%E1%BB%B3-B%C3%B9i-i.1245708547.24177377712?extraParams=%7B%22display_model_id%22%3A300968765432%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1s5x7gqvwib10_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","Que Cay Đen Cay Đặc Biệt, Snack Tăm Cay Đen ALUOWA, đồ ăn vặt cổng trường, Tiệm ăn vặt Thuỳ Bùi","14.900","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Mu%E1%BB%91i-s%E1%BB%91t-Ch%C3%BA-H%E1%BA%A3i-si%C3%AAu-cay-ch%E1%BA%A5m-b%C3%A1nh-tr%C3%A1ng-ho%E1%BA%B7c-c%C3%A1c-lo%E1%BA%A1i-h%E1%BA%A3i-s%E1%BA%A3n-i.240340430.4145736512?extraParams=%7B%22display_model_id%22%3A61280187048%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22120-97sfl2gokskv5b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","","Muối sốt Chú Hải siêu cay, chấm bánh tráng hoặc các loại hải sản","80.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch"
"https://shopee.vn/%C3%B4-mai-mix-v%E1%BB%8B-408g-i.184925472.20865296162?extraParams=%7B%22display_model_id%22%3A232393552866%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-491ok2dt5dkvea_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-9%","ô mai mix vị 408g","32.000","Đã bán 70k+","",""
"https://shopee.vn/Combo-H%E1%BA%A1t-dinh-d%C6%B0%E1%BB%A1ng-t%E1%BA%A9m-v%E1%BB%8B-mix-tr%C3%A1i-c%C3%A2y-s%E1%BA%A5y-Kam-Yuen-(-g%C3%B3i-30g)-%C4%82n-V%E1%BA%B7t-Nh%C3%A0-M%E1%BA%A7m.-i.1205526752.24821798278?extraParams=%7B%22display_model_id%22%3A280971630039%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltkwn450ayod75_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-29%","Combo Hạt dinh dưỡng tẩm vị mix trái cây sấy Kam Yuen ( gói 30g), Ăn Vặt Nhà Mầm.","32.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/(-T%E1%BA%B6NG-VOUCHER-GI%E1%BA%A2M-15K-)-Combo-5-bi%CC%A3ch-B%C3%A1nh-tr%C3%A1ng-mu%E1%BB%91i-m%E1%BB%8Bn-h%C3%A0nh-phi-t%E1%BB%8Fi-phi-x%C3%AC-ke-B%C3%81NH-TR%C3%81NG-NGH%E1%BB%86-S%C4%A8-i.237204869.7523144152?extraParams=%7B%22display_model_id%22%3A277201072185%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mdx1b2hkugowb1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-27%","( TẶNG VOUCHER GIẢM 15K ) Combo 5 bịch Bánh tráng muối mịn hành phi/ tỏi phi xì ke BÁNH TRÁNG NGHỆ SĨ","14.700","Đã bán 100k+","","Rẻ Vô Địch"
