"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","truncate 2","truncate 3"
"https://shopee.vn/Balo-da-nam-n%E1%BB%AF-%C4%91i-h%E1%BB%8Dc-ch%E1%BA%A5t-li%E1%BB%87u-da-PU-AIWE-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-cao-c%E1%BA%A5p-th%E1%BB%9Di-trang-basic-%C4%91%E1%BB%B1ng-laptop-15.6-inch-BL12-i.1074159302.14898144410?extraParams=%7B%22display_model_id%22%3A166358559320%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luype8gtlseqaf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-27%","Balo da nam nữ đi học chất liệu da PU AIWE chống nước cao cấp thời trang basic đựng laptop 15.6 inch BL12","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 50k+","",""
"https://shopee.vn/-SALE-M%E1%BA%A0NH-T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-DI-O-h%E1%BB%99p-vu%C3%B4ng-da-b%C3%B3ng-ch%C3%B9m-v%C3%A0ng-s%E1%BA%B5n-2-size-th%E1%BB%9Di-trang-tr%E1%BA%BB-i.1102771385.24878251343?extraParams=%7B%22display_model_id%22%3A246647905060%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rd6x-lv6vmjrz1fcvd5_tn.webp","","","{SALE MẠNH} Túi xách nữ DI-O hộp vuông da bóng chùm vàng sẵn 2 size thời trang trẻ","","149.000","Đã bán 83","",""
"https://shopee.vn/balo-da-nam-n%E1%BB%AF-%C4%91i-h%E1%BB%8Dc-%C4%91%E1%BB%83-a4-ho%E1%BA%A1-ti%E1%BA%BFt-icon-ch%E1%BB%AF-k%C3%BD-sao-%C4%91%C3%A1ng-y%C3%AAu-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng-da-d%C3%A0y-b%E1%BB%81n-%C4%91%E1%BA%B9p-d%C3%B9ng-%C4%91%C6%B0%E1%BB%A3c-%C4%91i-h%E1%BB%8Dc-%C4%91i-l%C3%A0m-i.1102771385.24727246284?extraParams=%7B%22display_model_id%22%3A223250174802%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rd4d-lv6vmhn45vty5b_tn.webp","","","balo da nam nữ đi học để a4 hoạ tiết icon , chữ ký, sao đáng yêu chất lượng da dày bền đẹp dùng được đi học đi làm","","219.000","Đã bán 111","",""
"https://shopee.vn/V%C3%AD-c%E1%BA%A7m-tay-d%C3%A1ng-d%C3%A0i-nhi%E1%BB%81u-ng%C4%83n-%C4%91a-n%C4%83ng-th%E1%BB%9Di-trang-H%C3%A0n-Qu%E1%BB%91c-cho-n%E1%BB%AF-i.1032535916.23775102551?extraParams=%7B%22display_model_id%22%3A185647598182%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7qve8-lj3wn6ykakld39_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Ví cầm tay dáng dài nhiều ngăn đa năng thời trang Hàn Quốc cho nữ","","49.248","Đã bán 20k+","",""
"https://shopee.vn/Balo-da-th%E1%BB%9Di-trang-ch%E1%BA%A5t-li%E1%BB%87u-da-PU-cao-c%E1%BA%A5p-h%C3%A0ng-Qu%E1%BA%A3ng-Ch%C3%A2u-i.936919474.24400698147?extraParams=%7B%22display_model_id%22%3A242866714993%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2s4wp4znovu6f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-4%","Balo da thời trang , chất liệu da PU cao cấp hàng Quảng Châu","","255.998","Đã bán 20k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-Tote-Da-%C4%90i-H%E1%BB%8Dc-T%C3%BAi-X%C3%A1ch-N%E1%BB%AF-C%C3%B4ng-S%E1%BB%9F-B%E1%BA%A3n-To-%C4%90%E1%BB%B1ng-V%E1%BB%ABa-Laptop-T%E1%BA%ADp-T%C3%A0i-Li%E1%BB%87u-A4-TXN02-i.37072054.24702798876?extraParams=%7B%22display_model_id%22%3A240074630300%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-loy1x0e131hqf6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Túi Tote Da Đi Học Túi Xách Nữ Công Sở Bản To Đựng Vừa Laptop Tập Tài Liệu A4 TXN02","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","138.000","Đã bán 20k+","1??.??0₫ 1.2 lúc 00:00 Th02 1",""
"https://shopee.vn/T%C3%BAi-Tote-Da-B%E1%BA%A3n-To-%C4%90i-H%E1%BB%8Dc-T%C3%BAi-%C4%90eo-Vai-N%E1%BB%AF-C%C3%B4ng-S%E1%BB%9F-%C4%90i-L%C3%A0m-V%E1%BB%ABa-A4-Laptop-%C4%90%C6%A1n-Gi%E1%BA%A3n-Thanh-L%E1%BB%8Bch-TXN01-i.37072054.24337741839?extraParams=%7B%22display_model_id%22%3A217927571353%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m29mv0rwyvn6e5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-32%","Túi Tote Da Bản To Đi Học Túi Đeo Vai Nữ Công Sở Đi Làm Vừa A4 Laptop Đơn Giản Thanh Lịch TXN01","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","109.000","Đã bán 10k+","1??.??0₫ 1.2 lúc 00:00 Th02 1","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-C%C3%B3i-H%C3%ACnh-G%E1%BA%A5u-B%C3%B4ng-Si%C3%AAu-Ti%E1%BB%87n-D%E1%BB%A5ng-T%C3%9AI-XINH-i.301060887.11805155705?extraParams=%7B%22display_model_id%22%3A55504789807%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/242aeb91030d715685e08057d66b5677_tn.webp","","-26%","Túi Cói Hình Gấu Bông Siêu Tiện Dụng TÚI XINH","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","33.500","Đã bán 30k+","",""
"https://shopee.vn/Gjcute-T%C3%BAi-X%C3%A1ch-V%E1%BA%A3i-canvas-M%C3%A0u-Tr%C6%A1n-S%E1%BB%A9c-Ch%E1%BB%A9a-L%E1%BB%9Bn-Ki%E1%BB%83u-D%C3%A1ng-%C4%90%C6%A1n-Gi%E1%BA%A3n-D%C3%A0nh-Cho-N%E1%BB%AF-i.264953170.19285994465?extraParams=%7B%22display_model_id%22%3A240179638391%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lv2obbagh0b168_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-13%","Gjcute Túi Xách Vải canvas Màu Trơn Sức Chứa Lớn Kiểu Dáng Đơn Giản Dành Cho Nữ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","76.274","Đã bán 10k+","15% Giảm",""
"https://shopee.vn/V%C3%AD-ti%E1%BB%81n-n%E1%BB%AF-c%E1%BA%A7m-tay-d%C3%A1ng-h%E1%BB%99p-SEEME-Cindy-Wallet-H%C3%ACnh-Ch%E1%BB%AF-Nh%E1%BA%ADt-i.406155138.28711401149?extraParams=%7B%22display_model_id%22%3A139069082754%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m07go25v099p4b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-6%","Ví tiền nữ cầm tay dáng hộp SEEME Cindy Wallet Hình Chữ Nhật","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","235.000","Đã bán 30k+","",""
"https://shopee.vn/V%C3%AD-ng%E1%BA%AFn-mini-SEEME-Jira-Wallet-i.406155138.16897658932?extraParams=%7B%22display_model_id%22%3A108923841890%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lhus7p3s7935ae_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-4%","Ví ngắn mini SEEME Jira Wallet","","240.000","Đã bán 10k+","",""
"https://shopee.vn/Balo-nam-n%E1%BB%AF-M.C.M-h%C3%A0ng-quai-b%E1%BA%A3n-to-size-40cm-h%E1%BB%8Da-ti%E1%BA%BFt-GML-hot-hit-da-pu-fom-chu%E1%BA%A9n-i.1102771385.25528466542?extraParams=%7B%22display_model_id%22%3A197827455391%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rd5q-lv6vmhqg10o8be_tn.webp","","","Balo nam nữ M.C.M hàng quai bản to size 40cm họa tiết GML hot hit da pu fom chuẩn","","199.000","Đã bán 91","",""
"https://shopee.vn/V%C3%AD-v%E1%BA%A3i-DIM-Basic-Wallet-i.141984746.4512793336?extraParams=%7B%22display_model_id%22%3A12241853999%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lomt7n2xrs3va0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-15%","Ví vải DIM Basic Wallet","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","297.500","Đã bán 20k+","",""
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-%C4%91eo-ch%C3%A9o-%C4%91eo-vai-%C4%91i-ch%C6%A1i-%C4%91i-h%E1%BB%8Dc-COOLE-t%C3%BAi-x%C3%A1ch-n%E1%BB%AF-c%E1%BA%A7m-tay-da-%C4%91%E1%BA%B9p-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c-i.1224342383.24830118919?extraParams=%7B%22display_model_id%22%3A195193642782%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv7gwdlfzk6xeb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Túi xách nữ đeo chéo, đeo vai, đi chơi, đi học COOLE, túi xách nữ cầm tay da đẹp, thời trang cao cấp phong cách hàn quốc","","75.000","Đã bán 9k+","",""
"https://shopee.vn/%F0%9F%94%A5SALE-T%C3%BAi-MLB-2-CHI-TI%E1%BA%BET-ch%E1%BB%AF-NY-d%C3%A1ng-vu%C3%B4ng-%C4%91en-tr%E1%BA%AFng-d%C3%A2y-%C4%91eo-b%E1%BA%A3n-to-size-20-th%E1%BB%9Di-trang-tr%E1%BA%BB-2024-i.1010295101.19795751810?extraParams=%7B%22display_model_id%22%3A245089493778%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rbn6-lp94o99t4u1497_tn.webp","","-26%","🔥SALE-Túi MLB 2 CHI TIẾT chữ NY dáng vuông đen , trắng  dây đeo bản to size 20 thời trang trẻ 2024","","147.000","Đã bán 8k+","",""
"https://shopee.vn/%F0%9F%A7%B8%F0%9F%8D%80-Balo-%C4%91i-h%E1%BB%8Dc-m%C3%A0u-pastel-nh%E1%BA%B9-nh%C3%A0ng-xinh-x%E1%BA%AFn-T%C3%BAi-trong-d%C3%A0i-%E2%9D%A4%EF%B8%8F-H%C3%80NG-C%C3%93-S%E1%BA%B4N-%F0%9F%9A%80%F0%9F%92%96-i.188914823.8724455027?extraParams=%7B%22display_model_id%22%3A66004539532%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m391okziuyng55_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","🧸🍀 Balo đi học màu pastel nhẹ nhàng xinh xắn - Túi trong dài ❤️ HÀNG CÓ SẴN 🚀💖","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","189.000","Đã bán 20k+","10% Giảm",""
"https://shopee.vn/Balo-da-nam-n%E1%BB%AF-%C4%91i-h%E1%BB%8Dc-c%E1%BA%B7p-%C4%91i-h%E1%BB%8Dc-nam-n%E1%BB%AF-da-PU-Ulzzang-h%C3%A0n-qu%E1%BB%91c-%C4%91%E1%BB%B1ng-laptop-15.6-inch-BL12-i.727962788.29650726834?extraParams=%7B%22display_model_id%22%3A222949857812%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxaq64gsitp5b2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Balo da nam nữ đi học cặp đi học nam nữ da PU Ulzzang hàn quốc đựng laptop 15.6 inch BL12","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","153.576","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-n%E1%BB%AF-t%C3%BAi-%C4%91%E1%BB%B1ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-size-17-ch%E1%BA%A5t-v%E1%BA%A3i-d%C3%B9-k%C3%A8m-d%C3%A2y-%C4%91eo-ch%C3%A9o-Lo%E1%BA%A1i-%C4%91%E1%BA%B9p-si%C3%AAu-xinh-Barack.Shop-i.1291581532.26655210636?extraParams=%7B%22display_model_id%22%3A49469427504%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-miq480v9dczkc3_tn.webp","","-39%","Túi nữ túi đựng điện thoại size 17 chất vải dù kèm dây đeo chéo Loại đẹp siêu xinh - Barack.Shop","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","135.000","Đã bán 1k+","Giảm 10k₫",""
"https://shopee.vn/Balo-nam-balo-%C4%91i-h%E1%BB%8Dc-nam-n%E1%BB%AF-du-l%E1%BB%8Bch-th%E1%BB%9Di-trang-c%E1%BA%B7p-%C4%91i-h%E1%BB%8Dc-%C4%91%E1%BA%B9p-cao-c%E1%BA%A5p-unisex-%C4%91%E1%BB%B1ng-v%E1%BB%ABa-laptop-15.6inch-h%C3%A0n-qu%E1%BB%91c-MSP1111-i.480200824.11334312375?extraParams=%7B%22display_model_id%22%3A84401744247%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llee65csp5fabe_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Balo nam, balo đi học nam nữ du lịch thời trang cặp đi học đẹp cao cấp unisex đựng vừa laptop 15.6inch hàn quốc MSP1111","","259.000","Đã bán 10k+","",""
"https://shopee.vn/Balo-%C4%91i-h%E1%BB%8Dc-n%E1%BB%AF-th%E1%BB%9Di-trang-ulzzang-H%C3%A0n-Qu%E1%BB%91c-c%E1%BA%B7p-%C4%91i-h%E1%BB%8Dc-n%E1%BB%AF-v%E1%BA%A3i-d%C3%B9-m%E1%BB%8Bn-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-BL04-i.1074159302.19193086600?extraParams=%7B%22display_model_id%22%3A226095126599%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luype8gtst8yb4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Balo đi học nữ thời trang ulzzang Hàn Quốc cặp đi học nữ vải dù mịn chống nước BL04","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","149.000","Đã bán 40k+","",""
"https://shopee.vn/(H%C3%A0ng-Lo%E1%BA%A1i-1)-Balo-Ch%E1%BB%91ng-G%C3%B9-Balo-%C4%90i-H%E1%BB%8Dc-Phi-H%C3%A0nh-Gia-Cho-B%C3%A9-Ti%E1%BB%83u-H%E1%BB%8Dc-Lo%E1%BA%A1i-Cao-C%E1%BA%A5p-Si%C3%AAu-Nh%E1%BA%B9-Ti%E1%BB%87n-D%E1%BB%A5ng-K209-i.201990058.16598457878?extraParams=%7B%22display_model_id%22%3A216950503099%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lkd1epsqvtlo7f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-37%","(Hàng Loại 1) Balo Chống Gù, Balo Đi Học Phi Hành Gia Cho Bé Tiểu Học Loại Cao Cấp Siêu Nhẹ Tiện Dụng - K209","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","189.000","Đã bán 269","",""
"https://shopee.vn/Balo-da-Lovely-CMS-nhi%E1%BB%81u-ng%C4%83n-ti%E1%BB%87n-l%E1%BB%A3i-d%C3%A0y-d%E1%BA%B7n-%F0%9F%8C%BC-H%C3%80NG-C%C3%93-S%E1%BA%B4N-%C4%90%E1%BB%B1ng-v%E1%BB%ABa-laptop-15.6inch-i.188914823.24900679616?extraParams=%7B%22display_model_id%22%3A232262019552%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m69t41wjg7943f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","Balo da Lovely CMS nhiều ngăn tiện lợi dày dặn 🌼 HÀNG CÓ SẴN - Đựng vừa laptop 15.6inch","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","189.000","Đã bán 60k+","Giảm 30k₫",""
"https://shopee.vn/Balo-da-PU-%C4%91i-h%E1%BB%8Dc-nam-n%E1%BB%AF-ch%E1%BA%A5t-li%E1%BB%87u-da-PU-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-balo-da-n%E1%BB%AF-basic-th%E1%BB%9Di-trang-H%C3%A0n-Qu%E1%BB%91c-BL14-i.1074159302.22280201723?extraParams=%7B%22display_model_id%22%3A79399534946%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luype8gtoljmd0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Balo da PU đi học nam nữ chất liệu da PU chống nước balo da nữ basic thời trang Hàn Quốc BL14","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","165.000","Đã bán 20k+","",""
"https://shopee.vn/T%C3%BAi-c%C3%B3i-merci-lo%E1%BA%A1i-1-m%C3%A0u-s%C3%A1ng-c%C3%B3-%C4%91%E1%BB%87m-%C4%91%C3%A1y-gi%E1%BB%AF-form-t%C3%BAi-c%C3%B3-l%C3%B3t-i.52779642.3241087089?extraParams=%7B%22display_model_id%22%3A163843879451%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3vw3kqpvsn03c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Túi cói merci loại 1 màu sáng, có đệm đáy giữ form túi, có lót","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","195.000","Đã bán 10k+","",""
"https://shopee.vn/Bostanten-T%C3%BAi-x%C3%A1ch-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-T%C3%BAi-%C4%91eo-vai-T%C3%BAi-%C4%91eo-ch%C3%A9o-Da-PU-Qu%C3%A0-t%E1%BA%B7ng-cho-n%E1%BB%AF-i.1213387320.24821102569?extraParams=%7B%22display_model_id%22%3A69407028247%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mgewvxfxb18o43_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-31%","Bostanten Túi xách thời trang cao cấp Túi đeo vai Túi đeo chéo Da PU Quà tặng cho nữ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","219.000","Đã bán 20k+","Giảm 60k₫",""
"https://shopee.vn/%E2%9D%A4%EF%B8%8FSALE-t%C3%BAi-%C4%91eo-ch%C3%A9o-kitty-d%C3%A0n-l%C3%A0n-mini-size-18cm-full-m%C3%A0u-si%C3%AAu-hot-i.800482857.23787845381?extraParams=%7B%22display_model_id%22%3A222354495141%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf7qroxyy2o990_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","❤️SALE-túi đeo chéo kitty dàn làn mini  size 18cm full màu siêu hot","","99.500","Đã bán 877","",""
"https://shopee.vn/T%C3%BAi-len-t%E1%BB%B1-%C4%91an-si%C3%AAu-hot-(-set-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-ph%E1%BB%A5-ki%E1%BB%87n-)-i.70358085.6761978950?extraParams=%7B%22display_model_id%22%3A165562938395%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/f26dae6db7c97f3df10fb795e3fad97c_tn.webp","","","Túi len tự đan siêu hot ( set đầy đủ phụ kiện )","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","50.000","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-Jacquemus-quai-xo%E1%BA%AFn-th%E1%BB%9Di-trang-H%C3%A0n-Qu%E1%BB%91c-cho-n%E1%BB%AF-size-20CM-hot-2024-i.1010295101.23287787998?extraParams=%7B%22display_model_id%22%3A225893735394%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rbn2-lp94o9pmhp5mcf_tn.webp","","-40%","Túi xách Jacquemus quai xoắn thời trang Hàn Quốc cho nữ size 20CM hot 2024","","119.400","Đã bán 10k+","",""
"https://shopee.vn/Balo-n%E1%BB%AF-balo-nam-th%E1%BB%9Di-trang-c%E1%BA%B7p-%C4%91i-h%E1%BB%8Dc-n%E1%BB%AF-nam-%C4%91%E1%BA%B9p-du-l%E1%BB%8Bch-%C4%91%E1%BA%B9p-cao-c%E1%BA%A5p-unisex-%C4%91%E1%BB%B1ng-v%E1%BB%ABa-laptop-15.6-inch-h%C3%A0n-qu%E1%BB%91c-MSP112-i.480200824.11634322277?extraParams=%7B%22display_model_id%22%3A57044867687%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/2e68ab17862b49dc46e1887c64b75886_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-7%","Balo nữ, balo nam thời trang cặp đi học nữ nam đẹp du lịch đẹp cao cấp unisex đựng vừa laptop 15.6 inch hàn quốc MSP112","","268.776","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-c%C3%B4ng-s%E1%BB%9F-%C4%91%E1%BA%B9p-tote-da-pu-%C4%91%E1%BB%83-v%E1%BB%ABa-A4-k%E1%BA%B9p-n%C3%A1ch-%C4%91eo-vai-%C4%91i-h%E1%BB%8Dc-%C4%91i-ch%C6%A1i-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-gi%C3%A1-r%E1%BA%BB-i.689963242.20306777441?extraParams=%7B%22display_model_id%22%3A106756867408%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6qccsben1awb9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Túi xách nữ công sở đẹp tote da pu để vừa A4 kẹp nách đeo vai đi học đi chơi thời trang cao cấp giá rẻ","","89.000","Đã bán 20k+","Giảm 5k₫",""
"https://shopee.vn/T%C3%BAi-Airbag-Phi%C3%AAn-b%E1%BA%A3n-hoa-Karatta-T%C3%BAi-thi%E1%BA%BFt-k%E1%BA%BF-i.243575330.18276029229?extraParams=%7B%22display_model_id%22%3A165708711609%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzvtg5fljhy94a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4deg9dzwg48","","Túi Airbag Phiên bản hoa | Karatta Túi thiết kế","","772.000","Đã bán 20k+","",""
"https://shopee.vn/Balo-%C4%91i-h%E1%BB%8Dc-nam-n%E1%BB%AF-du-l%E1%BB%8Bch-th%E1%BB%9Di-trang-Balo-n%E1%BB%AF-%C4%91%E1%BA%B9p-ulzzang-cao-c%E1%BA%A5p-unisex-%C4%91%E1%BB%B1ng-v%E1%BB%ABa-laptop-h%C3%A0n-qu%E1%BB%91c-MSP108-i.480200824.11234318989?extraParams=%7B%22display_model_id%22%3A220883246901%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-23020-lbiyyatwqinv50_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-1%","Balo đi học nam nữ du lịch thời trang, Balo nữ đẹp ulzzang cao cấp unisex đựng vừa laptop hàn quốc MSP108","","228.999","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/Balo-da-BRIAN-thi%E1%BA%BFt-k%E1%BA%BF-5-m%E1%BA%B7t-ch%E1%BB%91ng-s%E1%BB%91c-%F0%9F%87%BB%F0%9F%87%B3-Ki%E1%BB%83u-d%C3%A1ng-basic-%F0%9F%AA%81-H%C3%80NG-C%C3%93-S%E1%BA%B4N-i.188914823.19785258251?extraParams=%7B%22display_model_id%22%3A79358450217%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lqt8ycy01dfb18_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","Balo da BRIAN thiết kế 5 mặt chống sốc 🇻🇳 Kiểu dáng basic 🪁 HÀNG CÓ SẴN","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","185.000","Đã bán 30k+","Giảm 30k₫",""
"https://shopee.vn/T%C3%BAi-n%E1%BB%AF-t%C3%BAi-%C4%91eo-ch%C3%A9o-%C4%91%E1%BB%B1ng-%C4%91i%E1%BB%87n-thoai-size-18-full-box-nguy%C3%AAn-seal-i.1282230976.26353012131?extraParams=%7B%22display_model_id%22%3A197620330829%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3mcxaj5tajs30_tn.webp","","-31%","Túi nữ túi đeo chéo đựng điện thoai size 18 full box nguyên seal","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","199.000","Đã bán 5k+","Giảm 8k₫",""
