"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","truncate 3"
"https://shopee.vn/D%C3%A9p-mang-trong-nh%C3%A0-%C4%91i-v%C4%83n-ph%C3%B2ng-d%C3%A9p-x%E1%BB%91p-si%C3%AAu-nh%E1%BA%B9-%C3%AAm-ch%C3%A2n-gi%C3%A1-r%E1%BA%BB-nhi%E1%BB%81u-m%C3%A0u-(DX-8022)-i.273840182.21860625578?extraParams=%7B%22display_model_id%22%3A213095614649%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhk4xjin99mu48_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Dép mang trong nhà, đi văn phòng, dép xốp siêu nhẹ, êm chân, giá rẻ nhiều màu (DX-8022)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","29.000","Đã bán 40k+",""
"https://shopee.vn/D%C3%A9p-nam-n%C6%B0%CC%83-quai-ngang-HOT-d%C3%A9p-phi%C3%AAn-ba%CC%89n-XT-M%C3%A3-XB-28-i.298573485.6978379258?extraParams=%7B%22display_model_id%22%3A33581097028%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzlvezcm3xk166_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-21%","Dép nam nữ quai ngang HOT - dép phiên bản XT Mã: XB 28","","95.000","Đã bán 80k+",""
"https://shopee.vn/STICKER-JIBITZ-G%E1%BA%AEN-D%C3%89P-CROCS-D%C3%89P-S%E1%BB%A4C-D%C3%89P-C%C3%81-S%E1%BA%A4U-i.264680587.3352952464?extraParams=%7B%22display_model_id%22%3A21979409996%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/0317b6b276d08ea15c38fa952727623c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-2%","STICKER, JIBITZ GẮN DÉP CROCS, DÉP SỤC, DÉP CÁ SẤU","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","9.800","Đã bán 40k+",""
"https://shopee.vn/D%C3%A9p-L%C3%AA-Nam-Quai-%C4%90en-Ph%E1%BB%91i-K%E1%BA%BB-Si%C3%AAu-%C4%90%E1%BA%B9p-D%C3%A9p-Quai-Ngang-%C4%90%E1%BA%BF-Caosu-%C4%90%C3%BAc-Si%C3%AAu-%C4%90%E1%BA%B9p-Cho-Boy-Ph%E1%BB%91-i.537838970.21983349375?extraParams=%7B%22display_model_id%22%3A248588681588%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbf3w9xz39ls63_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Dép Lê Nam Quai Đen Phối Kẻ Siêu Đẹp, Dép Quai Ngang Đế Caosu Đúc Siêu Đẹp Cho Boy Phố","","75.000","Đã bán 1k+",""
"https://shopee.vn/D%C3%A9p-Nam-quai-ngang-ph%E1%BB%91i-ch%E1%BB%AF-D%C3%A9p-Boy-Ph%E1%BB%91-Cao-C%E1%BA%A5p-2025-i.1478741512.28626679720?extraParams=%7B%22display_model_id%22%3A281852515969%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mguu7sc9cutl80_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-39%","Dép Nam quai ngang phối chữ , Dép Boy Phố Cao Cấp 2025","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","109.000","Đã bán 50k+",""
"https://shopee.vn/D%C3%A9p-NAM-QUAI-DA-KHO%C3%81-C%C3%80I-TH%E1%BB%9CI-TRANG-Kh%C3%A2u-d%E1%BA%A5u-ch%E1%BB%89-size-37-43-i.1478741512.28276700297?extraParams=%7B%22display_model_id%22%3A320142945042%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh6cywaonvnv13_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Dép NAM QUAI DA KHOÁ CÀI THỜI TRANG- Khâu dấu chỉ- size 37-43","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","129.000","Đã bán 50k+",""
"https://shopee.vn/D%C3%A9p-t%C3%B4ng-nam-DSQ2-ICON-GC-%C4%91%E1%BA%BF-cao-su-%C3%A9p-x%E1%BB%91p-2-l%E1%BB%9Bp-d%E1%BA%ADp-n%E1%BB%95i-ho%E1%BA%A1-ti%E1%BA%BFt-quai-d%E1%BA%ADp-ch%E1%BB%AF-i.541613571.25567874169?extraParams=%7B%22display_model_id%22%3A158818670975%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdctzpgt8rks10_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Dép tông nam DSQ2 - ICON - GC đế cao su ép xốp 2 lớp dập nổi hoạ tiết quai dập chữ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","109.000","Đã bán 6k+",""
"https://shopee.vn/D%C3%A9p-L%C3%AA-MCM-qoai-da-in-ho%E1%BA%A1-ti%E1%BA%BFt-%C4%91%C6%A1n-gi%E1%BA%A3n-%C4%91%C3%ADnh-TAG-logo-c%E1%BB%B1c-%C4%91%E1%BA%B9p-2025-i.537788863.25016425363?extraParams=%7B%22display_model_id%22%3A39865744389%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf47nhmdp63188_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","Dép Lê MCM qoai da  in hoạ tiết đơn giản đính TAG logo cực đẹp 2025","","126.000","Đã bán 4k+",""
"https://shopee.vn/D%C3%A9p-K%E1%BA%B9p-KB07-%C4%90%E1%BA%BF-Si%C3%AAu-Cao-5-ph%C3%A2n-%C4%90%E1%BA%BF-D%C3%A0y-D%E1%BA%B7n-%C4%90%C3%BAc-Nguy%C3%AAn-Kh%E1%BB%91i-%C4%90i-Bi%E1%BB%83n-TRANGBIHUE-i.18750176.23743580460?extraParams=%7B%22display_model_id%22%3A375231057400%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh72h6fdkhscb4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Dép Kẹp KB07 Đế Siêu Cao 5 phân Đế Dày Dặn Đúc Nguyên Khối Đi Biển TRANGBIHUE","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","79.000","Đã bán 70k+",""
"https://shopee.vn/-H%C3%A0ng-lo%E1%BA%A1i-1-D%C3%A9p-quai-ngang-nam-n%E1%BB%AF-quai-n%E1%BB%89-ch%E1%BB%AF-in-s%E1%BA%AFc-n%C3%A9t-%C4%91%C3%AA-pu-cao-c%E1%BA%A5p-M%C3%A3-XT-05-i.298573485.23642012379?extraParams=%7B%22display_model_id%22%3A49438814436%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzlvcbfugmrx3f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","[Hàng loại 1 ]Dép quai ngang nam nữ quai nỉ chữ in sắc nét ,đê pu cao cấp Mã: XT 05","","105.000","Đã bán 70k+",""
"https://shopee.vn/De%CC%81p-Ch%C3%B4%CC%81ng-Tr%C6%A1n-Tr%C6%B0%C6%A1%CC%A3t-ME%CC%A3-B%C3%82%CC%80U-NG%C6%AF%C6%A0%CC%80I-CAO-TU%C3%94%CC%89I-i.476954233.19643898078?extraParams=%7B%22display_model_id%22%3A193383757274%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljkrm22bcwj869_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-39%","Dép Chống Trơn Trượt MẸ BẦU & NGƯỜI CAO TUỔI","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","170.190","Đã bán 40k+",""
"https://shopee.vn/D%C3%A9p-M-nam-n%E1%BB%AF-th%E1%BB%9Di-trang-m%E1%BA%ABu-m%E1%BB%9Bi-2025-d%C3%A9p-quai-ngang-g%E1%BA%AFn-khuy-thi%E1%BA%BFt-k%E1%BA%BF-sang-tr%E1%BB%8Dng.-i.732248657.24801120384?extraParams=%7B%22display_model_id%22%3A241721415821%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mg377c6y1sel90_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","Dép M nam nữ thời trang mẫu mới 2025,dép quai ngang gắn khuy thiết kế sang trọng.","","99.000","Đã bán 50k+",""
"https://shopee.vn/D%C3%A9p-Quai-Ngang-Nam-N%E1%BB%AF-Quai-Tr%C6%A1n-M%C3%A0u-%C4%90en-Si%C3%AAu-N%C3%A9t-D%C3%A9p-L%C3%AA-Nam-D%C3%A0nh-Cho-Boy-Ph%E1%BB%91-i.251030512.27511034596?extraParams=%7B%22display_model_id%22%3A218640435250%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdd3ai7hk04c5f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Dép Quai Ngang Nam Nữ Quai Trơn Màu Đen Siêu Nét Dép Lê Nam Dành Cho Boy Phố","","75.000","Đã bán 92",""
"https://shopee.vn/Gi%C3%A0y-th%E1%BB%83-thao-Onitsukaa-Tigerr-nam-n%E1%BB%AF-%C4%91%E1%BB%A7-m%C3%A0u-hot-cao-c%E1%BA%A5p-newtrend-full-box-i.724611289.24576963971?extraParams=%7B%22display_model_id%22%3A247654596063%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdrn0xnp93qn9a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-52%","Giày thể thao Onitsukaa Tigerr nam nữ đủ màu hot cao cấp newtrend full box","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","214.999","Đã bán 20k+",""
"https://shopee.vn/D%C3%A9p-da-nam-CORVIN-SOLID-d%C3%A9p-quai-ngang-%C4%91%C6%A1n-%C4%91%E1%BA%BF-cao-su-b%E1%BB%81n-b%E1%BB%89-ch%E1%BB%91ng-tr%C6%A1n-tr%C6%B0%E1%BB%A3t-ch%E1%BB%91ng-h%C3%B4i-ch%C3%A2n-i.1478741512.27676700354?extraParams=%7B%22display_model_id%22%3A259089783908%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh6c8cg3e8zxa9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Dép da nam CORVIN SOLID dép quai ngang đơn đế cao su bền bỉ chống trơn trượt chống hôi chân","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","129.000","Đã bán 50k+",""
"https://shopee.vn/-FULLBOX-D%C3%A9p-b%C3%A1nh-m%C3%AC-b%E1%BA%A3n-v%C3%A2n-Nh%C3%A1m-cao-c%E1%BA%A5p-m%C3%A0u-%C4%91%E1%BA%B9p-phom-x%E1%BB%8Bn-D%C3%A9p-quai-ngang-nam-n%E1%BB%AF-i.60833509.22037380049?extraParams=%7B%22display_model_id%22%3A184309368606%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m08l9h1je6zx02_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-39%","[FULLBOX] Dép bánh mì bản vân Nhám cao cấp - màu đẹp phom xịn - Dép quai ngang nam nữ","","92.000","Đã bán 40k+",""
"https://shopee.vn/Gi%C3%A0y-Sneaker-JD-%C4%90en-Sashiko-Gi%C3%A0y-JD1-%C4%90en-V%E1%BB%87t-Xanh-Sashiko-Blue-Phong-C%C3%A1ch-Sang-Ch%E1%BA%A3nh-Hot-Hit-i.718626394.28153083148?extraParams=%7B%22display_model_id%22%3A325241437834%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhsf3ag1rs3kcc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Giày Sneaker JD Đen Sashiko, Giày JD1 Đen Vệt Xanh Sashiko Blue Phong Cách Sang Chảnh Hot Hit","","229.000","Đã bán 90k+","Giảm 2,999k₫"
"https://shopee.vn/D%C3%A9p-%C4%90%C3%BAc-r%C4%83ng-c%C6%B0a-d%C3%A9p-b%C3%A1nh-m%C3%AC-nam-n%E1%BB%AF-kh%C3%B4ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-h%E1%BB%97-tr%E1%BB%A3-%C4%91%E1%BB%95i-size-i.62674541.22881386214?extraParams=%7B%22display_model_id%22%3A128893656867%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m23w3pgt0au639_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-34%","Dép Đúc răng cưa dép bánh mì nam nữ không thấm nước - hỗ trợ đổi size","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","79.000","Đã bán 30k+",""
"https://shopee.vn/-Full-Box-D%C3%A9p-%C4%91%C3%BAc-Yeezy-Slide-b%E1%BA%A3n-Nh%C3%A1m-cao-c%E1%BA%A5p-2023-i.706406154.16194022713?extraParams=%7B%22display_model_id%22%3A177632075186%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lfjdfaad49z8cd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","[Full Box] Dép đúc Yeezy Slide bản Nhám cao cấp 2023","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","235.000","Đã bán 50k+","Giảm 20k₫"
"https://shopee.vn/D%C3%89P-L%C3%8A-NAM-N%E1%BB%AE-PH%E1%BB%90I-%C3%94NG-SAO-V%C3%80-H%C3%8CNH-SI%C3%8AU-CH%E1%BA%A4T-D%C3%89P-QUAI-NGANG-CH%E1%BB%90NG-TR%C6%A0N-TR%C6%AF%E1%BB%A2T-HOTTREND-i.537838970.20183347554?extraParams=%7B%22display_model_id%22%3A300597915980%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbf81ndhy4w466_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","DÉP LÊ NAM NỮ PHỐI ÔNG SAO VÀ HÌNH SIÊU CHẤT, DÉP QUAI NGANG CHỐNG TRƠN TRƯỢT HOTTREND","","75.000","Đã bán 118",""
"https://shopee.vn/-LO%E1%BA%A0I-1-GI%C3%80Y-SANDAL-N%E1%BB%AE-QUAI-D%C3%81N-%C4%90%E1%BA%BF-Cao-4cm-H%C3%A0n-Qu%E1%BB%91c-M%C3%A0u-%C4%90en-Tr%E1%BA%AFng-Xang-%C4%91an-th%E1%BB%9Di-trang-m%E1%BB%9Bi-hot-c%C3%B3-quai-h%E1%BA%ADu-%C4%91i-h%E1%BB%8Dc-i.48818730.18878405205?extraParams=%7B%22display_model_id%22%3A235158014906%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lfi7473alkecf7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","","[LOẠI 1] GIÀY SANDAL NỮ QUAI DÁN  Đế Cao 4cm Hàn Quốc Màu Đen/Trắng Xang đan thời trang mới hot có quai hậu đi học","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","99.000","Đã bán 40k+","10% Giảm"
"https://shopee.vn/D%C3%A9p-r%E1%BB%8D-gc-nam-m%E1%BA%ABu-m%E1%BB%9Bi-b%E1%BA%AFt-v%C3%ADt-khuy-v%C3%A0ng-%C4%91en-phong-c%C3%A1ch.D%C3%A9p-sandal-th%E1%BB%9Di-trang-i.732248657.25401119619?extraParams=%7B%22display_model_id%22%3A49470931118%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4rhuz13nkzr2f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-23%","Dép rọ gc nam mẫu mới bắt vít - khuy vàng đen phong cách.Dép sandal thời trang","","138.600","Đã bán 40k+",""
"https://shopee.vn/D%C3%A9p-D.G-1984-Nam-N%E1%BB%AF-H%C3%A0ng-Lo%E1%BA%A1i-1-Si%C3%AAu-%C4%90%E1%BA%B9p-D%C3%A9p-Quai-Ngang-D.G-1984-Unisex-Th%E1%BB%9Di-Trang-D%C3%A9p-H%C3%A8-2025-i.537680446.28857957420?extraParams=%7B%22display_model_id%22%3A270867112832%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mioj48f1vbb8b9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dép D.G 1984 Nam Nữ Hàng Loại 1 Siêu Đẹp-Dép Quai Ngang D.G 1984 Unisex Thời Trang Dép Hè 2025","","112.000","Đã bán 6k+",""
"https://shopee.vn/C%C3%93-S%E1%BA%B4N-D%C3%A9p-x%E1%BB%8F-ng%C3%B3n-%C4%91%E1%BA%BF-xu%E1%BB%93ng-D%C3%A9p-l%C3%AA-n%E1%BB%AF-nhi%E1%BB%81u-m%C3%A0u-th%E1%BB%9Di-trang-%C4%91i-bi%E1%BB%83n-i.84967176.18088361565?extraParams=%7B%22display_model_id%22%3A241332464206%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-luitfkp9aam3b9_tn.webp","","-20%","CÓ SẴN -Dép xỏ ngón đế xuồng, Dép lê nữ nhiều màu thời trang đi biển","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","16.000","Đã bán 70k+",""
"https://shopee.vn/Gi%C3%A0y-Th%E1%BB%83-Thao-Sneaker-Nam-N%E1%BB%AF-Nhi%E1%BB%81u-M%C3%A0u-Tr%E1%BA%BB-Trung-%C4%90i-Ch%C6%A1i-%C4%90i-H%E1%BB%8Dc-%C4%90%E1%BA%BF-Si%C3%AAu-Nh%E1%BA%B9-TLS201-i.17866899.183075905?extraParams=%7B%22display_model_id%22%3A2520878053%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/d0136565bc3997eb226ed0ff616ccd7d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","Giày Thể Thao Sneaker Nam Nữ Nhiều Màu Trẻ Trung, Đi Chơi Đi Học, Đế Siêu Nhẹ TLS201","","98.999","Đã bán 40k+",""
"https://shopee.vn/Gi%C3%A0y-nam-m%E1%BA%ABu-m%E1%BB%9Bi-ki%E1%BB%83u-d%C3%A1ng-th%E1%BB%9Di-trang-tr%E1%BA%BB-trung-n%C4%83ng-%C4%91%C3%B4ng-Avi-099-957-C05-i.457784203.9167944962?extraParams=%7B%22display_model_id%22%3A100659850333%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mijwoz9zmiv4c3_tn.webp","","-21%","Giày nam mẫu mới kiểu dáng thời trang trẻ trung năng đông Avi 099,957, C05","","189.000","Đã bán 40k+",""
"https://shopee.vn/D%C3%A9p-Nam-N%E1%BB%AF-M-M-D%C3%A9p-Lo%E1%BA%A1i-FULL-H%E1%BB%98P-da-b%C3%B2-h%C3%A0ng-n%C3%A9t-%E1%BA%A3nh-video-t%E1%BA%A1i-Shop--i.541613571.25467878600?extraParams=%7B%22display_model_id%22%3A242133720178%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4c1ztiy0r5c63_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Dép Nam Nữ M&M - Dép Loại FULL HỘP  da bò hàng nét [ảnh + video tại Shop]","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","109.000","Đã bán 5k+",""
"https://shopee.vn/D%C3%A9p-T%C3%B4ng-nam-LV-GC-DG-lo%E1%BA%A1i-%C4%91%E1%BA%B9p-full-m%E1%BA%ABu-h%C3%A8-2025-%C4%91%E1%BA%BF-2-l%E1%BB%9Bp-ch%E1%BB%91ng-tr%C6%A1n-th%E1%BB%9Di-trang.-i.665414026.25222084158?extraParams=%7B%22display_model_id%22%3A99659950691%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8wqd0lj8xny6a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Dép Tông nam LV-GC-DG loại đẹp full mẫu hè 2025,đế 2 lớp chống trơn, thời trang.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","128.000","Đã bán 30k+",""
"https://shopee.vn/-%F0%9D%90%92%F0%9D%90%80%F0%9D%90%8B%F0%9D%90%84-%C4%90%E1%BA%AC%F0%9D%90%8C-%E2%9C%85-Full-Box-Bill-%F0%9F%8C%BA-Gi%C3%A0y-MLB-Gi%C3%A0y-Boston-NY-LA-m%E1%BB%9Bi-nh%E1%BA%A5t-h%C3%B3t-nh%E1%BA%A5t-2021-b%E1%BA%A3n-chu%E1%BA%A9n-i.493314575.12207906558?extraParams=%7B%22display_model_id%22%3A120757517045%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/9d0cfae334e1da89119ef4ad2e71efe3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","[𝐒𝐀𝐋𝐄 ĐẬ𝐌 ] ✅[ Full Box + Bill 🌺]Giày MLB, Giày Boston, NY, LA mới nhất hót nhất 2021 bản chuẩn","","288.000","Đã bán 30k+",""
"https://shopee.vn/D%C3%A9p-b%C3%A1nh-m%C3%AC-nam-n%E1%BB%AF-Yz-ADI-b%E1%BA%A3n-v%C3%A2n-nh%C3%A1m-%C4%91%E1%BA%BF-cao-su-cao-c%E1%BA%A5p-cho-nam-n%E1%BB%AF-d%C3%A9p-b%C3%A1nh-m%C3%AC-th%E1%BB%9Di-trang-i.1294570390.26654168838?extraParams=%7B%22display_model_id%22%3A205230520652%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdcomxbfcmkf62_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Dép bánh mì nam nữ Yz ADI bản vân nhám đế cao su cao cấp cho nam nữ, dép bánh mì thời trang","","89.000","Đã bán 8k+",""
"https://shopee.vn/D%C3%A9p-L%C3%AA-G.C-Nam-Quai-Ngang-H%C3%A0ng-%C4%91%E1%BA%B9p-d%C3%A9p-l%C3%AA-nam-G.C-quai-Da-d%E1%BA%ADp-v%C3%A2n-Hottrend-d%C3%A9p-nam-quai-ngang-i.1478732052.27526686225?extraParams=%7B%22display_model_id%22%3A108704008140%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgj6xzeoyex5f9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","Dép Lê G.C Nam Quai Ngang Hàng đẹp- dép lê nam G.C quai Da dập vân Hottrend , dép nam quai ngang","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","99.000","Đã bán 60k+",""
"https://shopee.vn/D%C3%A9p-D.G-h%C3%A0ng-lo%E1%BA%A1i-1-si%C3%AAu-%C4%91%E1%BA%B9p-phong-c%C3%A1ch-m%E1%BB%9Bi-d%C3%A9p-quai-ngang-nam-ch%E1%BA%A5t-nh%E1%BA%A5t-2025-i.541613571.25117874729?extraParams=%7B%22display_model_id%22%3A248191221506%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8m3q00pp18i14_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Dép D.G hàng loại 1 siêu đẹp phong cách mới, dép quai ngang nam chất nhất 2025","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","129.000","Đã bán 5k+",""
"https://shopee.vn/D%C3%A9p-t%C3%B4ng-x%E1%BB%8F-ng%C3%B3n-%C4%91%E1%BB%99n-%C4%91%E1%BA%BF-6cm-d%C3%A9p-x%E1%BB%8F-ng%C3%B3n-%C4%91i-bi%E1%BB%83n-%C4%90%E1%BB%A9c-Ph%C3%BAc-ch%E1%BB%8Dn-t%C4%83ng-1-size-i.252321678.19390981048?extraParams=%7B%22display_model_id%22%3A276846015066%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lje65i1h8uz6dc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Dép tông xỏ ngón độn đế 6cm, dép xỏ ngón đi biển Đức Phúc chọn tăng 1 size","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","25.000","Đã bán 70k+",""
"https://shopee.vn/D%C3%A9p-%C4%90i-Trong-Nh%C3%A0-V%C4%83n-Ph%C3%B2ng-Nh%C3%A0-T%E1%BA%AFm-h%C3%A0ng-xu%E1%BA%A5t-Nh%E1%BA%ADt-ch%E1%BB%91ng-tr%C6%A1n-tr%C6%B0%E1%BB%A3t-Tintin-DNL14-i.232314539.8209743431?extraParams=%7B%22display_model_id%22%3A24004030133%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-hdj7mbg9kfkv65_tn.webp","","","Dép Đi Trong Nhà, Văn Phòng, Nhà Tắm hàng xuất Nhật chống trơn trượt Tintin DNL14","","50.000","Đã bán 50k+",""
"https://shopee.vn/X%E1%BB%8Bt-kh%E1%BB%AD-m%C3%B9i-gi%C3%A0y-v%C3%A0-ch%C3%A2n-24Care-50ml-100ml-250ml-l%C6%B0u-h%C6%B0%C6%A1ng-s%E1%BA%A1ch-khu%E1%BA%A9n-chi%E1%BA%BFt-xu%E1%BA%A5t-tinh-d%E1%BA%A7u-th%E1%BA%A3o-m%E1%BB%99c-i.384440449.9717924841?extraParams=%7B%22display_model_id%22%3A184799538624%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m08mw9ndzv8t1e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Xịt khử mùi giày và chân 24Care 50ml/100ml/250ml -lưu hương, sạch khuẩn chiết xuất tinh dầu thảo mộc","","40.000","Đã bán 9k+",""
