"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","p-px src","km:text-[0","truncate 3"
"https://shopee.vn/Set-24-M%C3%B3ng-Tay-Gi%E1%BA%A3-Trang-Tr%C3%AD-Ngh%E1%BB%87-Thu%E1%BA%ADt-DIY-i.283145067.6545298598?extraParams=%7B%22display_model_id%22%3A250980404862%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mizjqrvr9u686f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-45%","Set 24 Móng Tay Giả Trang Trí Nghệ Thuật DIY","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","9.900","Đã bán 1000k+","","",""
"https://shopee.vn/M%C3%A1y-Ch%C3%A0-G%C3%B3t-Ch%C3%A2n-T%E1%BB%B1-%C4%90%E1%BB%99ng-T%E1%BA%A9y-T%E1%BA%BF-B%C3%A0o-Ch%E1%BA%BFt-T%E1%BA%A1i-Nh%C3%A0-S%E1%BA%A1c-Pin-T%C3%ADch-%C4%90i%E1%BB%87n-2-%C4%90%E1%BA%A7u-M%C3%A0i-i.530761916.23372346384?extraParams=%7B%22display_model_id%22%3A251543387674%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7swqr7kgibq9a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-27%","Máy Chà Gót Chân Tự Động, Tẩy Tế Bào Chết Tại Nhà Sạc Pin Tích Điện 2 Đầu Mài","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","89.000","Đã bán 2k+","","",""
"https://shopee.vn/T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.7906998505?extraParams=%7B%22display_model_id%22%3A52104238884%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf9hdtubhzbe0d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","133.000","Đã bán 200k+","","",""
"https://shopee.vn/S%E1%BB%AFa-R%E1%BB%ADa-M%E1%BA%B7t-Hada-Labo-Premium-Advanced-Nourish-Perfect-White-Acne-Care-Pro-Anti-Aging-Cleanser-80g-Dr-Th%C3%AAm-i.18363975.23232932577?extraParams=%7B%22display_model_id%22%3A184069539338%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mil37nrgeq6g96_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Sữa Rửa Mặt Hada Labo Premium / Advanced Nourish / Perfect White / Acne Care / Pro Anti Aging Cleanser 80g - Dr Thêm","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","81.000","Đã bán 300k+","","",""
"https://shopee.vn/B%C3%B4ng-t%E1%BA%A9y-trang-222-mi%E1%BA%BFng-3-l%E1%BB%9Bp-Cotton-pads-i.1214993104.28352128500?extraParams=%7B%22display_model_id%22%3A390364754272%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhhhaqtaqp6s3a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Bông tẩy trang 222 miếng 3 lớp Cotton pads","","27.000","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Bigsize-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-b%C3%AD-%C4%91ao-Cocoon-t%E1%BA%A9y-s%E1%BA%A1ch-makeup-gi%E1%BA%A3m-d%E1%BA%A7u-500ml-i.175753395.6065001847?extraParams=%7B%22display_model_id%22%3A71966944361%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf9h1atktgct2e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bigsize - Nước tẩy trang bí đao Cocoon tẩy sạch makeup & giảm dầu 500ml","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","299.000","Đã bán 200k+","","",""
"https://shopee.vn/S%E1%BB%AFa-r%E1%BB%ADa-m%E1%BA%B7t-foaming-gi%C3%BAp-l%C3%A0m-s%E1%BA%A1ch-s%C3%A2u-v%C3%A0-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-d%E1%BB%8Bu-nh%E1%BA%B9-d%C3%A0nh-cho-da-d%E1%BA%A7u-CeraVe-Foaming-Facial-Cleanser-473ML-i.812449960.18832327227?extraParams=%7B%22display_model_id%22%3A155413374075%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjy22015jb4726_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-2%","Sữa rửa mặt foaming giúp làm sạch sâu và dưỡng ẩm dịu nhẹ dành cho da dầu - CeraVe Foaming Facial Cleanser 473ML","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","481.000","Đã bán 400k+","","","5% Giảm"
"https://shopee.vn/B%E1%BB%8Dt-v%E1%BB%87-sinh-nam-gi%E1%BB%9Bi-Oniiz-Dung-d%E1%BB%8Bch-t%E1%BA%A1o-b%E1%BB%8Dt-h%C6%B0%C6%A1ng-n%C6%B0%E1%BB%9Bc-hoa-100ml-i.469248922.4293068799?extraParams=%7B%22display_model_id%22%3A93074403662%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mborpnoc4rjmd8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-17%","Bọt vệ sinh nam giới Oniiz Dung dịch tạo bọt hương nước hoa 100ml","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","125.000","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đã bán 11",""
"https://shopee.vn/M%C3%A1y-U%E1%BB%91n-T%C3%B3c-Xo%C4%83n-Hippie-S%C3%B3ng-N%C6%B0%E1%BB%9Bc-32mm-Ch%E1%BA%A5t-Li%E1%BB%87u-G%E1%BB%91m-S%E1%BB%A9-Cao-C%E1%BA%A5p-M%C3%A1y-D%E1%BA%ADp-X%C3%B9-L%C3%A0m-T%C3%B3c-Xo%C4%83n-32mm-Ti%E1%BB%87n-L%E1%BB%A3i-i.1232478781.25125577974?extraParams=%7B%22display_model_id%22%3A236982989126%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lubcepcw5stl17_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","Máy Uốn Tóc Xoăn Hippie Sóng Nước 32mm Chất Liệu Gốm Sứ Cao Cấp - Máy Dập Xù Làm Tóc Xoăn 32mm Tiện Lợi","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","105.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Mi%E1%BA%BFng-d%C3%A1n-m%E1%BB%A5n-c%C3%B3c-i.156058519.5312396517?extraParams=%7B%22display_model_id%22%3A12089864168%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/fa877c77eb5b5465cb117754bd320d64_tn.webp","","-1%","Miếng dán mụn cóc","","1.999","Đã bán 300k+","","",""
"https://shopee.vn/ComBo-10-Mi%E1%BA%BFng-M%E1%BA%B7t-N%E1%BA%A1-D%C6%B0%E1%BB%A1ng-Da-M%E1%BA%B7t-N%E1%BA%A1-D%C6%B0%E1%BB%A1ng-Tr%E1%BA%AFng-C%E1%BA%A5p-%E1%BA%A8m-M%E1%BB%9D-Th%C3%A2m-B%E1%BB%95-Sung-Collagen-Tinh-Ch%E1%BA%A5t-%E1%BB%90c-S%C3%AAn-i.693991468.23081890534?extraParams=%7B%22display_model_id%22%3A29453196857%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lm93n32teti754_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","ComBo 10 Miếng Mặt Nạ Dưỡng Da, Mặt Nạ Dưỡng Trắng Cấp Ẩm Mờ Thâm Bổ Sung Collagen Tinh Chất Ốc Sên","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","24.000","Đã bán 300k+","","",""
"https://shopee.vn/M%C3%A1y-C%E1%BA%A1o-R%C3%A2u-9D-Shaver-3in1-polka.store-T%E1%BA%B7ng-K%C3%A8m-5-Ph%E1%BB%A5-Ki%E1%BB%87n-Cao-C%E1%BA%A5p-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-L%E1%BB%97i-1-%C4%90%E1%BB%95i-1-i.1365706261.25486381095?extraParams=%7B%22display_model_id%22%3A233255261238%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mehdjl3xlfr5aa_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Máy Cạo Râu 9D Shaver 3in1 polka.store Tặng Kèm 5 Phụ Kiện Cao Cấp Bảo Hành 12 Tháng Lỗi 1 Đổi 1","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","144.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%E1%BA%B7t-N%E1%BA%A1-Tr%C3%A1i-C%C3%A2y-Bioaqua-Mask-D%C6%B0%E1%BB%A1ng-Tr%E1%BA%AFng-C%E1%BA%A5p-%E1%BA%A8m-C%C4%83ng-B%C3%B3ng-Cung-C%E1%BA%A5p-Vitamin-Cho-L%C3%A0n-Da-Kh%E1%BB%8Fe-%C4%90%E1%BA%B9p-A199-i.44907038.6290359485?extraParams=%7B%22display_model_id%22%3A286122795490%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljtehedipm2q8a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-1%","Mặt Nạ Trái Cây Bioaqua Mask Dưỡng Trắng Cấp Ẩm Căng Bóng- Cung Cấp Vitamin Cho Làn Da Khỏe Đẹp A199","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","12.999","Đã bán 400k+","","",""
"https://shopee.vn/B%E1%BB%99t-%C4%90%E1%BA%ADu-%C4%90%E1%BB%8F-Obaxua-100-Nguy%C3%AAn-Ch%E1%BA%A5t-%E2%80%93-B%E1%BB%99t-%C4%90%E1%BA%AFp-M%E1%BA%B7t-T%E1%BB%B1-Nhi%C3%AAn-L%C3%A0m-S%E1%BA%A1ch-Da-D%C6%B0%E1%BB%A1ng-Da-M%E1%BB%81m-M%E1%BA%A1i-i.122194950.6333104571?extraParams=%7B%22display_model_id%22%3A153866601219%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mam6tyuftgox39_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-36%","Bột Đậu Đỏ Obaxua 100% Nguyên Chất – Bột Đắp Mặt Tự Nhiên Làm Sạch Da, Dưỡng Da Mềm Mại","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","26.999","Đã bán 400k+","","",""
"https://shopee.vn/X%C3%A0-B%C3%B4ng-Sinh-D%C6%B0%E1%BB%A3c-Gi%E1%BA%A3m-M%E1%BB%A5n-L%C6%B0ng-100-Thi%C3%AAn-Nhi%C3%AAn-X%C3%A0-Ph%C3%B2ng-M%C6%B0%E1%BB%9Bp-%C4%90%E1%BA%AFng-Ngh%E1%BB%87-100gram-i.365540174.8255529083?extraParams=%7B%22display_model_id%22%3A257831553521%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lteyfhqtegm158_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-23%","Xà Bông Sinh Dược Giảm Mụn Lưng 100% Thiên Nhiên Xà Phòng Mướp Đắng Nghệ 100gram","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","27.000","Đã bán 200k+","","",""
"https://shopee.vn/M%C3%A1y-t%E1%BB%89a-l%C3%B4ng-m%C5%A9i-t%E1%BB%89a-l%C3%B4ng-m%C5%A9i-UNKO-m%C3%A1y-c%E1%BA%AFt-l%C3%B4ng-m%C5%A9i-s%E1%BA%A1c-pin-kh%C3%B4ng-%C4%91au-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-nh%E1%BB%8F-g%E1%BB%8Dn-ti%E1%BB%87n-l%E1%BB%A3i-i.740391895.26560215709?extraParams=%7B%22display_model_id%22%3A287011598605%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgik6kpojv2m19_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-44%","Máy tỉa lông mũi, tỉa lông mũi UNKO, máy cắt lông mũi sạc pin không đau chống nước nhỏ gọn tiện lợi","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","76.000","Đã bán 300k+","","",""
"https://shopee.vn/-AMINO-MICELLAR-M%E1%BB%9AI-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-l%C3%A0m-s%E1%BA%A1ch-s%C3%A2u-lo%E1%BA%A1i-b%E1%BB%8F-b%E1%BB%A5i-b%E1%BA%A9n-trang-%C4%91i%E1%BB%83m-3-in-1-L'Oreal-Paris-Micellar-Water-400ml-i.37251933.591989399?extraParams=%7B%22display_model_id%22%3A1161019774%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-82600-mjx6fjptqf42d4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4220muarn4b","-25%","[AMINO MICELLAR MỚI] Nước tẩy trang làm sạch sâu, loại bỏ bụi bẩn & trang điểm 3-in-1 L'Oreal Paris Micellar Water 400ml","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","179.000","Đã bán 2000k+","","","Giảm 20k₫"
"https://shopee.vn/M%C3%A1y-C%E1%BA%A1o-R%C3%A2u-Mini-2-L%C6%B0%E1%BB%A1i-C%E1%BA%A1o-N%E1%BB%95i-M%C3%A1y-C%E1%BA%A1o-R%C3%A2u-%C4%90a-N%C4%83ng-%C4%90%E1%BA%A7u-C%E1%BA%A1o-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-%C4%90%C3%A8n-R%E1%BB%8Di-Ray-ASAKI-R2-i.723523606.29201881549?extraParams=%7B%22display_model_id%22%3A420398163307%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw6r3wwcpkuze9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Máy Cạo Râu Mini 2 Lưỡi Cạo Nổi Máy Cạo Râu Đa Năng Đầu Cạo Chống Nước Đèn Rọi Ray ASAKI - R2","","137.000","Đã bán 600k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-S%E1%BA%A5y-T%C3%B3c-T%E1%BA%A1o-Ki%E1%BB%83u-%C4%90a-N%C4%83ng-2-Chi%E1%BB%81u-N%C3%B3ng-L%E1%BA%A1nh-Smart-Gadgets-Nhanh-Kh%C3%B4-C%C3%B4ng-Su%E1%BA%A5t-L%E1%BB%9Bn3-Ch%E1%BA%BF-%C4%90%E1%BB%99-S%E1%BA%A5y-Ch%C4%83m-S%C3%B3c-T%C3%B3c-ST2-i.723523606.28701887932?extraParams=%7B%22display_model_id%22%3A251739750954%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwh2f20nezmh32_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-20%","Máy Sấy Tóc Tạo Kiểu Đa Năng 2 Chiều Nóng Lạnh Smart Gadgets Nhanh Khô Công Suất Lớn3 Chế Độ Sấy Chăm Sóc Tóc - ST2","","97.000","Đã bán 600k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đã bán 10",""
"https://shopee.vn/B%C3%ACa-nailbox-2-m%E1%BA%B7t-t%E1%BA%ADp-10-b%C3%ACa-(k%C3%A8m-t%C3%BAi-b%C3%B3ng-cho-m%E1%BB%97i-b%C3%ACa)-Th%E1%BA%BB-g%E1%BA%AFn-m%C3%B3ng-tay-gi%E1%BA%A3-b%C3%ACa-nailbox-thi%E1%BA%BFt-k%E1%BA%BF-size-9x11cm-i.153008421.20480699461?extraParams=%7B%22display_model_id%22%3A260615745974%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbrkyag2wtpu5d_tn.webp","","","Bìa nailbox 2 mặt tập 10 bìa (kèm túi bóng cho mỗi bìa) - Thẻ gắn móng tay giả, bìa nailbox thiết kế size 9x11cm","","5.000","Đã bán 200k+","","",""
"https://shopee.vn/B%C4%83ng-Keo-L%E1%BB%A5a-N%E1%BB%91i-Mi-B%C4%83ng-D%C3%ADnh-Mi-D%C6%B0%E1%BB%9Bi-B%C4%83ng-Keo-Gai-Nh%E1%BA%ADt-Tho%C3%A1ng-Kh%C3%AD-D%E1%BB%A5ng-C%E1%BB%A5-N%E1%BB%91i-Mi-Th%C3%BAy-H%C3%A0-i.262486794.6334627376?extraParams=%7B%22display_model_id%22%3A445314475184%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-milhbym0gxz897_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Băng Keo Lụa Nối Mi Băng Dính Mi Dưới, Băng Keo Gai - Nhật Thoáng Khí Dụng Cụ Nối Mi Thúy Hà","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","5.000","Đã bán 200k+","","",""
"https://shopee.vn/M%E1%BA%B7t-N%E1%BA%A1-Gi%E1%BA%A5y-Ch%C4%83m-S%C3%B3c-Da-To%C3%A0n-Di%E1%BB%87n-Foodaholic-Mask-23g-i.167114296.6617579269?extraParams=%7B%22display_model_id%22%3A245030116702%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljnlrf7viqkide_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Mặt Nạ Giấy Chăm Sóc Da Toàn Diện Foodaholic Mask 23g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","8.000","Đã bán 400k+","","",""
"https://shopee.vn/Mascara-D%C3%A0i-Mi-v%C3%A0-Cong-Mi-Maybelline-New-York-Hyper-Curl-Waterproof-Chu%E1%BB%91t-Mi-%C4%90en-Hi%E1%BB%87u-Qu%E1%BA%A3-Kh%C3%B4ng-Lem-Kh%C3%B4ng-Tr%C3%B4i-9.2ml-i.37252407.581704324?extraParams=%7B%22display_model_id%22%3A70443119070%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-8261i-mjx4a7cx53462b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-11%","Mascara Dài Mi và Cong Mi Maybelline New York Hyper Curl Waterproof Chuốt Mi Đen Hiệu Quả Không Lem Không Trôi 9.2ml","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","149.000","Đã bán 300k+","","","Giảm 10k₫"
"https://shopee.vn/1-Mi%E1%BA%BFng-keo-d%C3%A1n-m%C3%B3ng-gi%E1%BA%A3-b%E1%BA%B1ng-silicon-trong-su%E1%BB%91t-lo%E1%BA%A1i-12-mi%E1%BA%BFng-d%C3%A1n-i.151076551.9040873698?extraParams=%7B%22display_model_id%22%3A44804615993%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/28fd978f7322c8b46ee641c3721b5f0d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","1 Miếng keo dán móng giả bằng silicon trong suốt, loại 12 miếng dán","","8.000","Đã bán 700k+","","",""
"https://shopee.vn/Serum-Tr%E1%BA%AFng-R%C4%83ng-Unismile-H%E1%BB%97-Tr%C6%A1%CC%A3-C%E1%BA%A3i-Thi%E1%BB%87n-V%E1%BA%BFt-%E1%BB%90-V%C3%A0ng-R%C4%83ng-L%C3%A0m-S%E1%BA%A1ch-M%E1%BA%A3ng-B%C3%A1m-Tr%C3%AAn-R%C4%83ng-Unikare-10ml-i.1280741897.24332291614?extraParams=%7B%22display_model_id%22%3A310381155966%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfqxnkju8dfw74_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","Serum Trắng Răng Unismile, Hỗ Trợ Cải Thiện Vết Ố Vàng Răng, Làm Sạch Mảng Bám Trên Răng Unikare 10ml","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","45.000","Đã bán 200k+","","",""
"https://shopee.vn/Combo-20-Kim-nano-12-36-xanh-c%E1%BA%A5y-t%E1%BA%A3o-c%E1%BA%A5y-ph%E1%BA%A5n-d%C3%B9ng-trong-spa-th%E1%BA%ABm-m%E1%BB%B9-vi%E1%BB%87n-d%C3%B9ng-cho-m%C3%A1y-pen-a1-b%E1%BA%A1c-a1w-xanh-m5-v%C3%A0ng-m7-i.77623146.2292225306?extraParams=%7B%22display_model_id%22%3A153782358067%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz9xpz793eshf9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-18%","Combo 20 Kim nano 12 36 xanh cấy tảo cấy phấn dùng trong spa thẫm mỹ viện dùng cho máy pen a1 bạc,a1w xanh,m5 vàng,m7","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","37.000","Đã bán 400k+","","",""
"https://shopee.vn/L%C3%B4ng-Mi-Gi%E1%BA%A3-G%C3%A2n-Trong-T%E1%BB%B1-Nhi%C3%AAn-5-c%E1%BA%B7p-T%C3%A1i-S%E1%BB%AD-D%E1%BB%A5ng-Nhi%E1%BB%81u-L%E1%BA%A7n-GREEN-Thu%E1%BB%B7-Mi-(T%E1%BA%B7ng-1-Set-Keo-Nh%C3%ADp-Cho-M%E1%BB%97i-%C4%90%C6%A1n-Mi)-i.133979957.7545325475?extraParams=%7B%22display_model_id%22%3A395195816060%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjtmb1n2frph6a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Lông Mi Giả Gân Trong Tự Nhiên 5 cặp Tái Sử Dụng Nhiều Lần GREEN Thuỷ Mi (Tặng 1 Set Keo Nhíp Cho Mỗi Đơn Mi)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","35.900","Đã bán 400k+","","",""
"https://shopee.vn/H%E1%BB%99p-L%C3%B4ng-Mi-Gi%E1%BA%A3-Sweet-Minijumie-Mint10-H%C3%A0ng-C%C3%B3-Gai-L%C3%BAa-M%C3%AC-D%C3%A0y-T%E1%BB%B1-Nhi%C3%AAn-10-13mm-i.365012449.21785990176?extraParams=%7B%22display_model_id%22%3A222232041583%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lns2qr6fg7tn13_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-66%","Hộp Lông Mi Giả Sweet Minijumie Mint10 Hàng Có Gai Lúa Mì Dày Tự Nhiên 10-13mm","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","28.000","Đã bán 200k+","","","Giảm 1,5k₫"
"https://shopee.vn/M%C3%A1y-c%E1%BA%A1o-r%C3%A2u-mini-6-l%C6%B0%E1%BB%A1i-k%C3%A9p-t%E1%BB%B1-m%C3%A0i-dao-c%E1%BA%A1o-r%C3%A2u-%C4%91i%E1%BB%87n-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-IPX7-nh%E1%BB%8F-g%E1%BB%8Dn-b%E1%BB%8F-t%C3%BAi-HOT-HOT-i.1298108679.27608031322?extraParams=%7B%22display_model_id%22%3A157726833646%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m10s0joqgzhb48_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Máy cạo râu mini 6 lưỡi kép tự mài, dao cạo râu điện chống nước IPX7 nhỏ gọn bỏ túi HOT HOT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","68.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 3k₫"
"https://shopee.vn/Set-24-m%C3%B3ng-tay-gi%E1%BA%A3-kh%C3%B4ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-c%C3%B3-th%E1%BB%83-th%C3%A1o-r%E1%BB%9Di-l%C3%A0m-%C4%91%E1%BA%B9p-cho-n%E1%BB%AF-i.566131805.12533226719?extraParams=%7B%22display_model_id%22%3A113279811831%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lz2vt4zb1n5fea_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-23%","Set 24 móng tay giả không thấm nước có thể tháo rời làm đẹp cho nữ","","11.000","Đã bán 400k+","","",""
