"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","truncate","font-medium","truncate 3","mr-0 src"
"https://shopee.vn/H%E1%BB%98P-20-Chun-Bu%E1%BB%99c-T%C3%B3c-HGVN-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-D%C3%A2y-Bu%E1%BB%99c-T%C3%B3c-Tr%C6%A1n-K%C3%A8m-%C3%94ng-%C4%90%E1%BB%B1ng-Trong-Su%E1%BB%91t-i.225214701.16126424162?extraParams=%7B%22display_model_id%22%3A231761738938%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22120-a38mm4le54kvef_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-17%","HỘP 20 Chun Buộc Tóc HGVN Nhiều Màu Sắc, Dây Buộc Tóc Trơn Kèm Ông Đựng Trong Suốt","","13.231","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-Hoa-s%E1%BB%A9-NOVSET-K%E1%BA%B9p-t%C3%B3c-hoa-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-Phong-C%C3%A1ch-Hawaii-T1-KHO-3--i.35745690.24416417196?extraParams=%7B%22display_model_id%22%3A49423848671%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5r9e8zid0l2e5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Kẹp Tóc Hoa sứ NOVSET Kẹp tóc hoa Nhiều Màu Sắc Phong Cách Hawaii [T1-KHO 3]","","16.500","Đã bán 200k+",""
"https://shopee.vn/B%E1%BB%9Dm-t%C3%B3c-v%E1%BA%A3i-b%E1%BA%A3n-to-phong-c%C3%A1ch-vintage-c%C3%A0i-t%C3%B3c-h%C3%A0n-qu%E1%BB%91c-nhi%E1%BB%81u-m%C3%A0u-m%E1%BB%9Bi-i.157404536.23467963091?extraParams=%7B%22display_model_id%22%3A89362209763%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lh71mwipy242ee_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Bờm tóc vải bản to phong cách vintage cài tóc hàn quốc nhiều màu mới","Rẻ Vô Địch","16.600","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/T%E1%BA%A5t-N%E1%BB%AF-C%E1%BB%95-cao-%C4%90%E1%BA%B9p-D%E1%BB%87t-Kim-Tr%E1%BA%AFng-Tinh-Phong-Ca%CC%81ch-Vintage-Ha%CC%80n-Qu%C3%B4%CC%81c-Ch%C3%A2%CC%81t-Li%C3%AA%CC%A3u-Cotton-%C4%90%C6%B0%E1%BB%A3c-Ch%E1%BB%8Dn-M%C3%A0u-M%E1%BA%ABu-T16-i.275954116.10868877451?extraParams=%7B%22display_model_id%22%3A270570447426%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lyynrban3sm973_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-20%","Tất Nữ Cổ cao Đẹp Dệt Kim Trắng Tinh Phong Cách Vintage Hàn Quốc Chất Liệu Cotton Được Chọn Màu Mẫu T16","","7.990","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/G%C3%B3i-100g-thun-c%E1%BB%99t-t%C3%B3c-n%E1%BB%AF-H%C3%A0n-Qu%E1%BB%91c-d%E1%BB%85-th%C6%B0%C6%A1ng-iLita-t%C3%BAi-thun-ph%E1%BB%A5-ki%E1%BB%87n-bu%E1%BB%99c-t%C3%B3c-%C4%91%E1%BA%B9p-nhi%E1%BB%81u-m%C3%A0u-%C4%91en-i.381825931.22570814678?extraParams=%7B%22display_model_id%22%3A206815098145%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lylx800dgmg133_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-20%","Gói 100g thun cột tóc nữ Hàn Quốc dễ thương iLita túi thun phụ kiện buộc tóc đẹp nhiều màu đen","","16.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/K%E1%BA%B9p-t%C3%B3c-c%C3%A0ng-cua-H%C3%A0n-Qu%E1%BB%91c-n%E1%BB%AF-%C4%91%E1%BA%B9p-hottrend-nh%C3%A1m-c%E1%BB%A1-size-l%E1%BB%9Bn-iLita-C%E1%BA%B7p-b%C3%BAi-t%C3%B3c-d%E1%BB%85-th%C6%B0%C6%A1ng-c%C3%A0o-10-r%C4%83ng-14-r%C4%83ng-i.381825931.11312798366?extraParams=%7B%22display_model_id%22%3A26426296237%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/310402d145388bca4464324a817d0675_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-36%","Kẹp tóc càng cua Hàn Quốc nữ đẹp hottrend nhám cỡ size lớn iLita - Cặp búi tóc dễ thương cào 10 răng, 14 răng","","9.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/H%E1%BB%99p-100-Kh%C4%83n-lau-k%C3%ADnh-nano-JYoohome-ch%E1%BB%91ng-b%C3%A1m-h%C6%A1i-n%C6%B0%E1%BB%9Bc-Gi%E1%BA%A5y-lau-k%C3%ADnh-m%E1%BA%AFt-ch%E1%BB%91ng-s%C6%B0%C6%A1ng-m%C3%B9-m%E1%BB%93-h%C3%B4i-i.745623397.28903703869?extraParams=%7B%22display_model_id%22%3A168275520656%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwy1ap5doogp72_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-26%","Hộp 100 Khăn lau kính nano JYoohome chống bám hơi nước, Giấy lau kính mắt chống sương mù mồ hôi","","28.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-Ph%E1%BB%91i-L%C3%B4ng-NOVSET-k%E1%BA%B9p-t%C3%B3c-c%C3%A0ng-cua-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Th%E1%BB%9Di-Trang-Cho-N%E1%BB%AF-D%C3%80N-I-T1_KHO3--i.35745690.2110221360?extraParams=%7B%22display_model_id%22%3A240082611017%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsty8ugdc81wec_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-7%","Kẹp Tóc Phối Lông NOVSET kẹp tóc càng cua Phong Cách Hàn Quốc Thời Trang Cho Nữ [ DÀN I ] [ T1_KHO3]","","14.900","Đã bán 80k+",""
"https://shopee.vn/k%E1%BA%B9p-t%C3%B3c-c%C3%A0ng-cua-NOVSET-k%E1%BA%B9p-t%C3%B3c-h%C3%A0n-qu%E1%BB%91c-%C4%91%E1%BA%B9p-thi%E1%BA%BFt-k%E1%BA%BF-ki%E1%BB%83u-d%C3%A1ng-nh%E1%BB%B1a-nh%C3%A1m-c%C3%B3-ch%E1%BB%8Dn-m%C3%A0u-M%C3%A3-KT_16881-T1-KHO1--i.35745690.9922283978?extraParams=%7B%22display_model_id%22%3A44000175130%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lhm46hp5shol45_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-9%","kẹp tóc càng cua NOVSET kẹp tóc hàn quốc đẹp thiết kế kiểu dáng nhựa nhám có chọn màu Mã #KT_16881 [[T1- KHO1]","Rẻ Vô Địch","14.950","Đã bán 100k+",""
"https://shopee.vn/Charm-Ch%E1%BB%AF-C%C3%A1i-Trang-Tr%C3%AD-M%C5%A9-B%E1%BA%A3o-Hi%E1%BB%83m-%E1%BB%90p-L%C6%B0ng-K%C3%A8m-Keo-D%C3%A1n-CUTE-CAT-i.543675233.29552901874?extraParams=%7B%22display_model_id%22%3A185234790346%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwiyby2yix23e4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Charm Chữ Cái Trang Trí Mũ Bảo Hiểm, Ốp Lưng Kèm Keo Dán CUTE CAT","","2.909","Đã bán 80k+",""
"https://shopee.vn/S%C3%A9t-5-%C4%90%C3%B4i-T%E1%BA%A5t-C%E1%BB%95-Cao-V%E1%BB%9B-V%E1%BA%A3i-Cotton-Tr%C6%A1n-M%E1%BB%81m-3-M%C3%A0u-C%E1%BB%95-Bo-Chun-Si%C3%AAu-Co-Gi%C3%A3n-tt45-u108--i.125581229.25102037639?extraParams=%7B%22display_model_id%22%3A310373904259%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsowptcj0fd084_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-38%","Sét 5 Đôi Tất Cổ Cao, Vớ Vải Cotton Trơn Mềm , 3 Màu Cổ Bo Chun Siêu Co Giãn tt45 { u108 }","","9.900","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/-B%C3%A1n-S.%E1%BB%89-V%E1%BB%89-12-K%E1%BA%B9p-C%C3%A0ng-Cua-5-r%C4%83ng-C%E1%BB%B1c-B%E1%BB%81n-i.241921645.4161966954?extraParams=%7B%22display_model_id%22%3A137517315431%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ly77c5s7zm19bd_tn.webp","","","[Bán S.ỉ] Vỉ 12 Kẹp Càng Cua 5 răng Cực Bền","Rẻ Vô Địch","12.390","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/V%C3%B2ng-Tay-Chu%E1%BB%97i-108-H%E1%BA%A1t-G%E1%BB%97-Mun-%C4%90u%C3%B4i-C%C3%B4ng-D%C3%A0nh-Cho-Nam-N%E1%BB%AF-Phong-C%C3%A1ch-Tr%E1%BA%BB-Trung-Thanh-L%E1%BB%8Bch-i.1317146059.26907653706?extraParams=%7B%22display_model_id%22%3A241363279240%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyu5pq0a9lxpe4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-36%","Vòng Tay Chuỗi 108 Hạt Gỗ Mun Đuôi Công Dành Cho Nam Nữ Phong Cách Trẻ Trung, Thanh Lịch","Rẻ Vô Địch","12.160","Đã bán 5k+",""
"https://shopee.vn/B%E1%BB%99-g%C3%A0i-m%E1%BA%AFt-k%C3%ADnh-silicon-gi%E1%BB%AF-k%C3%ADnh-ch%E1%BB%91ng-r%C6%A1i-khi-ho%E1%BA%A1t-%C4%91%E1%BB%99ng-m%E1%BA%A1nh-%E2%80%93-K%C3%ADnh-m%E1%BA%AFt-Candy-i.203796246.3010360706?extraParams=%7B%22display_model_id%22%3A204831970777%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdblwvia5z6k5c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-10%","Bộ gài mắt kính silicon giữ kính chống rơi khi hoạt động mạnh – Kính mắt Candy","Rẻ Vô Địch","8.999","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/Khuy%C3%AAn-tai-tr%C3%B2n-titan-G-dragon-c%E1%BB%B1c-ch%E1%BA%A5t-i.276149466.5138886308?extraParams=%7B%22display_model_id%22%3A50047452836%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/6deab97c80b8513f194554e8b1eeabd0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Khuyên tai tròn titan G-dragon cực chất","","12.999","Đã bán 100k+",""
"https://shopee.vn/Set-24-C%C3%A1i-K%E1%BA%B9p-t%C3%B3c-c%C3%A0ng-cua-NH%C3%80-C%C3%9A-c%E1%BA%B7p-b%C3%BAi-t%C3%B3c-nh%C3%A1m-h%C3%A0n-qu%E1%BB%91c-d%E1%BB%85-th%C6%B0%C6%A1ng-5-r%C4%83ng-phong-c%C3%A1ch-ph%E1%BB%A5-ki%E1%BB%87n-t%C3%B3c-hottrend-i.59009982.22163052514?extraParams=%7B%22display_model_id%22%3A59399750529%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lx5mhugzsyqja2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-15%","Set 24 Cái Kẹp tóc càng cua NHÀ CÚ - cặp búi tóc nhám hàn quốc dễ thương 5 răng phong cách phụ kiện tóc hottrend","","17.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/(S%E1%BB%89-100-M%E1%BA%ABu)-Set-12-chi%E1%BA%BFc-K%E1%BA%B9p-t%C3%B3c-c%C3%A0ng-cua-k%E1%BA%B9p-3-r%C4%83ng-5-r%C4%83ng-K%E1%BA%B9p-b%E1%BA%A7u-K%E1%BA%B9p-vu%C3%B4ng-K%E1%BA%B9p-ch%C3%A9o-c%C3%A1c-lo%E1%BA%A1i-i.492485113.10953477042?extraParams=%7B%22display_model_id%22%3A130808874834%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5utnmerl12wdb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-27%","(Sỉ 100 Mẫu) Set 12 chiếc Kẹp tóc càng cua kẹp 3 răng, 5 răng, Kẹp bầu, Kẹp vuông, Kẹp chéo,các loại","","11.644","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/T%E1%BA%A5t-Cao-C%E1%BB%95-N%E1%BB%AF-T%E1%BA%A5t-C%E1%BB%95-Cao-Phong-C%C3%A1ch-Vintage-H%C3%A0n-Qu%E1%BB%91c-%E2%9D%A4%EF%B8%8F-T%E1%BA%A5t-N%E1%BB%AF-%C4%90%E1%BA%B9p-cotton-%C4%91%C6%B0%E1%BB%A3c-ch%E1%BB%8Dn-m%C3%A0u-m%E1%BA%ABu-T08-i.275954116.11568844903?extraParams=%7B%22display_model_id%22%3A243579878146%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lyynqkznllepc2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-22%","Tất Cao Cổ Nữ - Tất Cổ Cao Phong Cách Vintage Hàn Quốc ❤️ Tất Nữ Đẹp cotton được chọn màu mẫu T08","","6.999","Đã bán 600k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/D%C3%A2y-Bu%E1%BB%99c-T%C3%B3c-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-H%C3%ACnh-N%C6%A1-D%E1%BB%85-Th%C6%B0%C6%A1ng-Buta-Ct33-i.337572527.14857119558?extraParams=%7B%22display_model_id%22%3A305980976889%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-liyshqrmpaky7f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dây Buộc Tóc Phong Cách Hàn Quốc Hình Nơ Dễ Thương Buta Ct33","Rẻ Vô Địch","14.000","Đã bán 80k+",""
"https://shopee.vn/B%C3%B4ng-tai-n%E1%BB%AF-n%E1%BB%A5-%C4%91%C3%ADnh-%C4%91%C3%A1-chu%C3%B4i-b%E1%BA%A1c-925-Eleanor-Accessories-khuy%C3%AAn-tai-basic-ph%E1%BB%A5-ki%E1%BB%87n-trang-s%E1%BB%A9c-3240-i.297412293.8974508991?extraParams=%7B%22display_model_id%22%3A218151066436%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lpkellyo27bg9f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-65%","Bông tai nữ nụ đính đá chuôi bạc 925 Eleanor Accessories khuyên tai basic phụ kiện trang sức 3240","","14.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/K%E1%BA%B9p-C%E1%BB%91-%C4%90%E1%BB%8Bnh-Th%E1%BA%AFt-L%C6%B0ng-Ghim-Si%E1%BA%BFt-L%C6%B0ng-C%C3%A0i-Th%E1%BA%AFt-L%C6%B0ng-Trang-Tr%C3%AD-Qu%E1%BA%A7n-%C3%81o-BEYOU-i.284175510.21745620643?extraParams=%7B%22display_model_id%22%3A117957669729%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/64506b287e0968b6db7fdeb4427f09db_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-33%","Kẹp Cố Định Thắt Lưng, Ghim Siết Lưng Cài Thắt Lưng Trang Trí Quần Áo - BEYOU","Rẻ Vô Địch","10.260","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/C%E1%BB%99t-t%C3%B3c-D%C3%A2y-bu%E1%BB%99c-t%C3%B3c-Scrunchies-V%E1%BA%A3i-L%C3%B4ng-M%E1%BB%81m-%C4%90%E1%BA%B9p-bt25-i.255447711.8800459385?extraParams=%7B%22display_model_id%22%3A42749609434%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/f683bb0bdbe2370b741b807f5546078c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","Cột tóc,Dây buộc tóc, Scrunchies Vải Lông Mềm Đẹp bt25","Rẻ Vô Địch","6.251","Đã bán 70k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/T%E1%BA%A5t-V%E1%BB%9B-C%E1%BB%95-Cao-Nam-N%E1%BB%AF-h%C3%ACnh-ch%E1%BB%AF-Human-Made-V%E1%BB%9B-Cao-c%E1%BB%95-n%E1%BB%AF-ch%E1%BA%A5t-v%E1%BA%A3i-m%E1%BB%81m-d%C3%A0y-tho%C3%A1ng-kh%E1%BB%89-Cao-C%E1%BA%A5p-i.450935124.23352945414?extraParams=%7B%22display_model_id%22%3A243707473385%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ll1l9cs2w1jx9b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Tất Vớ Cổ Cao Nam Nữ hình chữ Human Made, Vớ Cao cổ nữ chất vải mềm dày thoáng khỉ Cao Cấp","Rẻ Vô Địch","20.699","Đã bán 100k+",""
"https://shopee.vn/K%E1%BA%B9p-t%C3%B3c-c%C3%A0ng-cua-nh%C3%A1m-i.89955361.7432086653?extraParams=%7B%22display_model_id%22%3A227907290305%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/4f644d7eaede0ade096b7f5eda483780_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","Kẹp tóc càng cua nhám","Rẻ Vô Địch","11.499","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/S%C3%A9t-10-%C4%91%C3%B4i-T%E1%BA%A5t-v%E1%BB%9B-nam-n%E1%BB%AF-cao-c%E1%BB%95-co-gi%C3%A3n-b%E1%BB%91n-chi%E1%BB%81u-h%C3%A0ng-d%E1%BB%87t-kim-th%E1%BB%83-thao-h%C3%A0n-qu%E1%BB%91c-ch%E1%BA%A5t-li%E1%BB%87u-cotton-i.1196842610.24915786217?extraParams=%7B%22display_model_id%22%3A214938029865%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsa74ugnpv44b3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-15%","Sét 10 đôi Tất vớ nam nữ cao cổ co giãn bốn chiều hàng dệt kim thể thao hàn quốc chất liệu cotton","Rẻ Vô Địch","58.310","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-C%C3%A0ng-Cua-C%E1%BB%A1-L%E1%BB%9Bn-M%C3%A0u-%C4%90%E1%BB%A5c-Th%E1%BB%9Di-Trang-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Cho-N%E1%BB%AF-16881-T1-_KHO1--i.35745690.6812682150?extraParams=%7B%22display_model_id%22%3A29337080284%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-23020-h7a6gwf2kqnve8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-9%","Kẹp Tóc Càng Cua Cỡ Lớn Màu Đục Thời Trang Phong Cách Hàn Quốc Cho Nữ 16881 [T1 _KHO1]","Rẻ Vô Địch","14.950","Đã bán 200k+",""
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-C%C3%A0ng-Cua-3-R%C4%83ng-5-R%C4%83ng-T1-KHO2--i.35745690.1950703257?extraParams=%7B%22display_model_id%22%3A69368246848%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22100-prv8dws3agivec_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Kẹp Tóc Càng Cua 3 Răng, 5 Răng [ T1-KHO2 ]","","17.600","Đã bán 300k+",""
"https://shopee.vn/T%E1%BA%A5t-Cao-C%E1%BB%95-N%E1%BB%AF-T%E1%BA%A5t-C%E1%BB%95-Cao-Phong-C%C3%A1ch-Vintage-H%C3%A0n-Qu%E1%BB%91c-Ekiusa-M%C3%A3-T08-i.1397223934.24688066609?extraParams=%7B%22display_model_id%22%3A260998278632%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2afy5oo3tmccc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-11%","Tất Cao Cổ Nữ - Tất Cổ Cao Phong Cách Vintage Hàn Quốc Ekiusa Mã T08","","7.999","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/G%C4%83ng-tay-ch%E1%BB%91ng-n%E1%BA%AFng-x%E1%BB%8F-ng%C3%B3n-bao-tay-ch%C6%A1i-th%E1%BB%83-thao-ngo%C3%A0i-tr%E1%BB%9Di-%C4%91i-xe-m%C3%A1y-ch%E1%BB%91ng-tia-UV-co-gi%C3%A3n-d%C3%A0nh-cho-nam-n%E1%BB%AF-TOMIJUN-i.456612539.13189207699?extraParams=%7B%22display_model_id%22%3A143983048210%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/aef487348a9fa97fc46072ec2a70dc52_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-39%","Găng tay chống nắng xỏ ngón, bao tay chơi thể thao ngoài trời, đi xe máy, chống tia UV, co giãn, dành cho nam nữ TOMIJUN","","11.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/S%C3%A9t-2-K%E1%BA%B9p-T%C3%B3c-M%C3%A1i-Ph%E1%BB%91i-V%E1%BA%A3i-Nhung-%C4%90%E1%BB%99c-%C4%90%C3%A1o-Cho-N%E1%BB%AF-ALIA-i.8297862.22865703974?extraParams=%7B%22display_model_id%22%3A228012276032%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lfuiq2wqdduy63_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-47%","Sét 2 Kẹp Tóc Mái Phối Vải Nhung Độc Đáo Cho Nữ-ALIA","","18.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/B%E1%BB%99-b%E1%BB%91n-m%C3%B3n-D%C3%A2y-bu%E1%BB%99c-t%C3%B3c-d%C3%A2y-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Dopamine-D%C3%A2y-bu%E1%BB%99c-t%C3%B3c-%C4%91%C6%A1n-gi%E1%BA%A3n-Ph%E1%BB%A5-ki%E1%BB%87n-t%C3%B3c-th%E1%BB%9Di-trang-d%C3%A0nh-cho-n%E1%BB%AF-i.365563063.24426294302?extraParams=%7B%22display_model_id%22%3A255704471276%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rd4h-luhjkpljibb637_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Bộ bốn món Dây buộc tóc dây điện thoại Dopamine, Dây buộc tóc đơn giản, Phụ kiện tóc thời trang dành cho nữ","","27.950","Đã bán 90k+",""
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-Hoa-s%E1%BB%A9-NOVSET-N%C4%83m-C%C3%A1nh-Th%E1%BB%9Di-Trang-Gradient-Plumeria-Hoa-Barrettes-D%E1%BB%85-Ph%E1%BB%91i-%C4%90%E1%BB%93-D%C3%A0nh-Cho-n%E1%BB%AF-T1-KHO3--i.35745690.17395495601?extraParams=%7B%22display_model_id%22%3A275639971101%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbutxskg06eq18_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Kẹp Tóc Hoa sứ NOVSET Năm Cánh Thời Trang Gradient Plumeria Hoa  Barrettes Dễ Phối Đồ Dành Cho nữ [T1-KHO3]","","16.500","Đã bán 100k+",""
"https://shopee.vn/Khuy%C3%AAn-tai-th%C3%A9p-titan-m%C3%A0u-b%E1%BA%A1c-kh%E1%BA%A3m-%C4%91%C3%A1-th%E1%BB%9Di-trang-sang-tr%E1%BB%8Dng-cho-n%E1%BB%AF-i.176135884.13745319353?extraParams=%7B%22display_model_id%22%3A122049734427%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b4d90e407c2ce60e1a71849d4e6522d5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-45%","Khuyên tai thép titan màu bạc khảm đá thời trang sang trọng cho nữ","Rẻ Vô Địch","19.250","Đã bán 80k+",""
